都道府県,ID,遺跡群名,遺跡名,地点地区名,文化層石器文化,Latitude,Longitude,時期区分
東京都,131387,,国分寺市No.37遺跡,第5次調査区,第Ⅳ文化層,35.70388889,139.4661111,1
東京都,131388,,国分寺市No.37遺跡,第5次調査区,第Ⅴ文化層,35.70388889,139.4661111,1
東京都,131389,,国分寺市No.37遺跡,第5次調査区,第Ⅵ文化層,35.70388889,139.4661111,1
東京都,131390,,東京経済大学構内遺跡,,,35.69888889,139.4902778,4
東京都,131391,,花沢東遺跡,第1地点,第1文化層,35.69833333,139.4808333,0
東京都,131392,,花沢東遺跡,第1地点,第2文化層,35.69833333,139.4808333,0
東京都,131393,,花沢東遺跡,第1地点,第3文化層,35.69833333,139.4808333,0
東京都,131394,,花沢東遺跡,第1地点,第4文化層,35.69833333,139.4808333,0
東京都,131395,,花沢東遺跡,第1地点,第5文化層,35.69833333,139.4808333,0
東京都,131396,,花沢東遺跡,第1地点,第6文化層,35.69833333,139.4808333,0
東京都,131397,,花沢東遺跡,第1地点,第7文化層,35.69833333,139.4808333,0
東京都,131398,,花沢東遺跡,第2地点,Ⅸ層下部,35.6975,139.4816667,1
東京都,131399,,花沢東遺跡,第3地点,Ⅳ上層文化,35.6975,139.4808333,1
東京都,131400,,花沢東遺跡,第3地点,Ⅳ下層文化,35.6975,139.4808333,0
東京都,131401,,花沢東遺跡,第3地点,Ⅵ層文化,35.6975,139.4808333,0
東京都,131402,,花沢東遺跡,第3地点,Ⅶ層文化,35.6975,139.4808333,0
東京都,131403,,花沢東遺跡,第3地点,Ⅹ層文化,35.6975,139.4808333,0
東京都,131404,,光町遺跡,,ソフトローム下部～ハードローム上部,35.70722222,139.4425,1
東京都,131405,,国分寺No.56遺跡,,,35.70166667,139.4491667,2
東京都,131406,,恋ヶ窪東遺跡,,（Ⅳ層）,35.70277778,139.4766667,1
東京都,131407,,恋ヶ窪東遺跡,,草創期,35.70277778,139.4766667,4
東京都,131408,,多摩湖第12遺跡,,,35.76444444,139.4216667,2
東京都,131409,,吉祥山遺跡,第2次調査B地区,縄文遺構覆土,35.75916667,139.3883333,2
東京都,131410,,吉祥山遺跡,第2次調査D地区,縄文包含層・遺構覆土・かく乱,35.75777778,139.3888889,2
東京都,131411,,吉祥山遺跡,第2次調査D地区,ローム漸移層～ソフトローム層,35.75777778,139.3888889,2
東京都,131412,,御殿山遺跡,第1地区A地点,,35.70055556,139.5744444,1
東京都,131413,,御殿山遺跡,第1地区D地点,Ⅶ層,35.70083333,139.5744444,0
東京都,131414,,御殿山遺跡,第1地区D地点,Ⅴ層上部,35.70083333,139.5744444,1
東京都,131415,,御殿山遺跡,第1地区D地点,Ⅳ層上部,35.70083333,139.5744444,1
東京都,131416,,御殿山遺跡,第1地区D地点,Ⅲ層中部,35.70083333,139.5744444,1
東京都,131417,,御殿山遺跡,第1地区H地点,Ⅲ層下部～Ⅳ層上部,35.70166667,139.5761111,1
東京都,131418,,御殿山遺跡,第2地区G地点,縄文包含層,35.70222222,139.5755556,3
東京都,131419,,御殿山遺跡,第2地区H地点,,35.70166667,139.5752778,2
東京都,131420,,御殿山遺跡,第2地区H地点,Ⅳ・Ⅴ層,35.70166667,139.5752778,1
東京都,131421,,御殿山遺跡,第2地区J地点,Ⅲ層,35.70222222,139.5763889,1
東京都,131422,,御殿山遺跡,第2地区K地点,Ⅳ層下部～Ⅴ層上部,35.70194444,139.5761111,3
東京都,131423,,御殿山遺跡,第2地区N地点,Ⅱc～Ⅲ層,35.70222222,139.5763889,2
東京都,131424,,御殿山遺跡,第2地区N地点,Ⅲ～Ⅳb層,35.70222222,139.5763889,1
東京都,131425,,御殿山遺跡,第51次調査区,Ⅲ層,35.7025,139.5763889,3
東京都,131426,,吉祥寺南町一丁目遺跡,A地点,ソフトローム・並行層,35.69861111,139.5816667,2
東京都,131427,,吉祥寺南町一丁目遺跡,B地点,Ⅲ層下部～Ⅳ層上部,35.69888889,139.5811111,0
東京都,131428,,吉祥寺南町一丁目遺跡,B地点,Ⅳ層下部,35.69888889,139.5811111,0
東京都,131429,,吉祥寺南町一丁目遺跡,B地点,Ⅴ層,35.69888889,139.5811111,0
東京都,131430,,吉祥寺南町一丁目遺跡,B地点,Ⅶ層,35.69888889,139.5811111,0
東京都,131431,,吉祥寺南町一丁目遺跡,C地点,Ⅲ層下～Ⅳ層,35.70166667,139.5772222,1
東京都,131432,,吉祥寺南町一丁目遺跡,D地点,Ⅳ層下部～Ⅴ層上部,35.69916667,139.5808333,0
東京都,131433,,吉祥寺南町一丁目遺跡,E地点,Ⅳ上文化層,35.7,139.5794444,1
東京都,131434,,吉祥寺南町一丁目遺跡,E地点,Ⅳ下文化層,35.7,139.5794444,1
東京都,131435,,吉祥寺南町一丁目遺跡,E地点,Ⅶ層文化層,35.7,139.5794444,0
東京都,131436,,吉祥寺南町一丁目遺跡,E地点,Ⅸ層文化層,35.7,139.5794444,0
東京都,131437,,吉祥寺南町一丁目遺跡,F地点,Ⅲ～Ⅳ層,35.69944444,139.5794444,1
東京都,131438,,吉祥寺南町一丁目遺跡,F地点,Ⅳ層下部～Ⅴ層,35.69944444,139.5794444,1
東京都,131439,,吉祥寺南町一丁目遺跡,F地点,Ⅶ層,35.69944444,139.5794444,0
東京都,131440,,吉祥寺南町一丁目遺跡,G地点,Ⅸ・Ⅹ層,35.70027778,139.5786111,0
東京都,131441,,吉祥寺南町一丁目遺跡,G地点,Ⅵ・Ⅶ層,35.70027778,139.5786111,0
東京都,131442,,吉祥寺南町一丁目遺跡,G地点,Ⅲ・Ⅳ・Ⅴ層,35.70027778,139.5786111,1
東京都,131443,,吉祥寺南町一丁目遺跡,H地点,Ⅲ・Ⅳ層,35.70055556,139.5783333,0
東京都,131444,,吉祥寺南町一丁目遺跡,H地点,Ⅵ層,35.70055556,139.5783333,0
東京都,131445,,吉祥寺南町一丁目遺跡,H地点,Ⅸ層,35.70055556,139.5783333,0
東京都,131446,,吉祥寺南町一丁目遺跡,J地点,Ⅸ層,35.70138889,139.5775,0
東京都,131447,,吉祥寺南町一丁目遺跡,J地点,Ⅲ層下部～Ⅳ層上部,35.70138889,139.5775,3
東京都,131448,,吉祥寺南町一丁目遺跡,K地点,縄文包含層,35.70138889,139.5786111,1
東京都,131449,,吉祥寺南町一丁目遺跡,L地点,Ⅳ層上部,35.70222222,139.5783333,1
東京都,131450,,吉祥寺南町一丁目遺跡,M地点,Ⅵ層,35.7025,139.5772222,0
東京都,131451,,吉祥寺南町一丁目遺跡,M地点,Ⅶ層,35.7025,139.5772222,0
東京都,131452,,吉祥寺南町一丁目遺跡,N地点,Ⅳ層下部～Ⅴ層,35.70027778,139.5788889,0
東京都,131453,,吉祥寺南町一丁目遺跡,N地点,Ⅲ層下部～Ⅳ層,35.70027778,139.5788889,0
東京都,131454,,吉祥寺南町一丁目遺跡,O地点,Ⅲ～Ⅳ層,35.70166667,139.5769444,1
東京都,131455,,吉祥寺南町一丁目遺跡,Ｐ地点,Ⅲ～Ⅳ層上部,35.70138889,139.5783333,1
東京都,131456,,吉祥寺南町一丁目遺跡,Ｐ地点,Ⅴ層,35.70138889,139.5783333,0
東京都,131457,,吉祥寺南町一丁目遺跡,Ｑ地点,Ⅲ層下部～Ⅳ層,35.69916667,139.5822222,2
東京都,131458,,吉祥寺南町三丁目遺跡,A地点,縄文包含層,35.69777778,139.5847222,1
東京都,131459,,宮前遺跡,,,35.75444444,139.5025,1
東京都,131460,,宮前遺跡,第2地点,Ⅶ層,35.75527778,139.5030556,0
東京都,131461,,新山遺跡,第Ⅵ次調査区,Ⅲ層,35.75277778,139.4994444,1
東京都,131462,,西下里遺跡,第1地点,Ⅲ下層文化,35.75694444,139.4958333,1
東京都,131463,,西下里遺跡,第1地点,Ⅳ上層文化,35.75694444,139.4958333,0
東京都,131464,,西下里遺跡,第1地点,Ⅳ下層文化,35.75694444,139.4958333,1
東京都,131465,,西下里遺跡,第2地点,第1文化層,35.75666667,139.4955556,1
東京都,131466,,西下里遺跡,第2地点,第2文化層,35.75666667,139.4955556,1
東京都,131467,,西下里遺跡,第2地点,第3文化層,35.75666667,139.4955556,1
東京都,131468,,東久留米市No.5遺跡,,,35.75611111,139.5019444,0
東京都,131469,,坂下遺跡,,,35.76027778,139.5033333,1
東京都,131470,,下里本邑遺跡,第1地点（範囲確認）,Ⅲ～Ⅳ層,35.76083333,139.5086111,0
東京都,131471,,下里本邑遺跡,第1地点（範囲確認）,表土・かく乱,35.76083333,139.5086111,3
東京都,131472,,下里本邑遺跡,第1地点,Ⅴ層,35.76083333,139.5086111,1
東京都,131473,,下里本邑遺跡,第1地点,Ⅶ層,35.76083333,139.5086111,1
東京都,131474,,下里本邑遺跡,第1地点,Ⅸ層,35.76083333,139.5086111,1
東京都,131475,,下里本邑遺跡,第1地点,Ⅹ層,35.76083333,139.5086111,0
東京都,131476,,下里本邑遺跡,第1地点,流入堆積層,35.76083333,139.5086111,1
東京都,131477,,下里本邑遺跡,第1地点河成低地部,礫床上,35.76027778,139.5088889,1
東京都,131478,,下里本邑遺跡,第2地点,Ⅲ層,35.76194444,139.5086111,3
東京都,131479,,下里本邑遺跡,第2地点,Ⅳ層,35.76194444,139.5086111,2
東京都,131480,,下里本邑遺跡,第2地点,Ⅶ・Ⅸ・Ⅹ層,35.76194444,139.5086111,1
東京都,131481,,神明山遺跡,,ハードローム,35.75444444,139.5213889,1
東京都,131482,,東久留米市No.9遺跡,,,35.75194444,139.5183333,4
東京都,131483,,第一小学校遺跡,,Ⅳ層下部,35.75361111,139.5169444,1
東京都,131484,,第一小学校遺跡,,Ⅹ層,35.75361111,139.5169444,0
東京都,131485,,小山台遺跡,,,35.76472222,139.5288889,1
東京都,131486,,東久留米市No.12遺跡,,,35.76611111,139.5344444,1
東京都,131487,,金山遺跡,,Ⅲ層下部～Ⅳ層上部,35.76694444,139.5347222,1
東京都,131488,,自由学園南遺跡,第Ⅰ次調査区,Ⅳ下層文化,35.7525,139.5369444,1
東京都,131489,,自由学園南遺跡,第Ⅰ次調査区,Ⅵ層,35.7525,139.5369444,1
東京都,131490,,自由学園南遺跡,第Ⅱ次調査区,第1文化層,35.75361111,139.5383333,1
東京都,131491,,自由学園南遺跡,第Ⅱ次調査区,第2文化層,35.75361111,139.5383333,1
東京都,131492,,自由学園南遺跡,第Ⅲ次調査区,縄文包含層,35.75333333,139.5363889,1
東京都,131493,,自由学園南遺跡,第Ⅳ次調査区,Ⅳ層下部,35.75333333,139.5386111,1
東京都,131494,,自由学園南遺跡,第Ⅴ次調査区,縄文遺構覆土・包含層,35.75222222,139.5377778,1
東京都,131495,,自由学園北遺跡,,,35.75472222,139.5375,2
東京都,131496,,東久留米市No.16遺跡,,,35.75722222,139.53,2
東京都,131497,,東久留米市No.17遺跡,,,35.75722222,139.5383333,0
東京都,131498,,三角山遺跡,,ハードローム,35.76,139.5436111,1
東京都,131499,,三角山遺跡,,,35.76,139.5436111,4
東京都,131500,,東久留米市No.21遺跡,,,35.75027778,139.4966667,4
東京都,131501,,東久留米市No.23遺跡,,,35.75111111,139.4944444,1
東京都,131502,,地頭山遺跡,,Ⅲ層,35.75138889,139.5313889,0
東京都,131503,,地頭山遺跡,,Ⅳ・Ⅴ層,35.75138889,139.5313889,0
東京都,131504,,地頭山遺跡,,Ⅵ層,35.75138889,139.5313889,0
東京都,131505,,地頭山遺跡,,Ⅶ層,35.75138889,139.5313889,0
東京都,131506,,高柳遺跡,,,35.75138889,139.5258333,1
東京都,131507,,笠松坂遺跡,,,35.75138889,139.5302778,1
東京都,131508,,東久留米市No.34遺跡,,,35.75861111,139.5183333,2
東京都,131509,,東久留米市No.35遺跡,,,35.75944444,139.5208333,1
東京都,131510,,東久留米市No.36遺跡,,,35.75916667,139.5233333,0
東京都,131511,,小山五丁目遺跡,,Ⅳ層,35.76361111,139.5180556,1
東京都,131512,,東久留米市No.38遺跡,,,35.76638889,139.5333333,0
東京都,131513,,東久留米市No.39遺跡,,,35.76833333,139.5419444,0
東京都,131514,,東久留米市No.40遺跡,,,35.75333333,139.5338889,1
東京都,131515,,東久留米市No.41遺跡,,,35.74944444,139.5297222,1
東京都,131516,,新橋南遺跡,,縄文遺構覆土,35.75888889,139.5380556,1
東京都,131517,,東久留米市No.45遺跡,,,35.75472222,139.4955556,0
東京都,131518,,東久留米市No.49遺跡,,,35.74666667,139.5119444,1
東京都,131519,,新橋遺跡,,縄文包含層,35.76305556,139.5377778,2
東京都,131520,,六仙遺跡,,ソフトローム～ハードローム,35.75138889,139.5236111,0
東京都,131521,,多聞寺前遺跡,,Ⅳ上文化層,35.75611111,139.5319444,1
東京都,131522,,多聞寺前遺跡,,Ⅳ中1文化層,35.75611111,139.5319444,1
東京都,131523,,多聞寺前遺跡,,Ⅳ中2文化層,35.75611111,139.5319444,1
東京都,131524,,多聞寺前遺跡,,Ⅳ下層文化層,35.75611111,139.5319444,1
東京都,131525,,多聞寺前遺跡,,Ⅶ層文化層,35.75611111,139.5319444,1
東京都,131526,,多聞寺前遺跡,,Ⅸ層文化層,35.75611111,139.5319444,1
東京都,131527,,多聞寺前遺跡,,Ⅲ層,35.75611111,139.5319444,0
東京都,131528,,多聞寺前遺跡,,Ⅴ層,35.75611111,139.5319444,0
東京都,131529,,多聞寺前遺跡,,Ⅵ層,35.75611111,139.5319444,0
東京都,131530,,多聞寺前遺跡,,Ⅹ層,35.75611111,139.5319444,0
東京都,131531,,立野遺跡,,縄文包含層,35.755,139.5355556,4
東京都,131532,,向山遺跡,,縄文遺構覆土・包含層,35.75027778,139.5277778,1
東京都,131533,,川岸遺跡,,Ⅲ層,35.7625,139.5461111,0
東京都,131534,,川岸遺跡,,Ⅳb～Ⅴ層,35.7625,139.5461111,1
東京都,131535,,川岸遺跡,,Ⅸ層,35.7625,139.5461111,0
東京都,131536,,東久留米市No.131遺跡,,,35.75888889,139.4986111,0
東京都,131537,,神明山南遺跡,Ⅰ区,第1文化層,35.75222222,139.5219444,0
東京都,131538,,神明山南遺跡,Ⅰ区,第2文化層,35.75222222,139.5219444,0
東京都,131539,,神明山南遺跡,Ⅱ区,第1文化層,35.7525,139.5208333,3
東京都,131540,,神明山南遺跡,Ⅱ区,第2文化層,35.7525,139.5208333,1
東京都,131541,,神明山南遺跡,Ⅱ区,第3文化層,35.7525,139.5208333,0
東京都,131542,,神明山南遺跡,Ⅱ区,第4文化層,35.7525,139.5208333,0
東京都,131543,,小川町一丁目遺跡,,,35.73,139.4577778,2
東京都,131544,,東久留米市No.138遺跡,,,35.75305556,139.4933333,1
東京都,131545,,鈴木遺跡,A・B地点,Ⅳ層,35.71944444,139.4980556,1
東京都,131546,,鈴木遺跡,A・B地点,Ⅴ層,35.71944444,139.4980556,1
東京都,131547,,鈴木遺跡,A・B地点,Ⅶ層,35.71944444,139.4980556,1
東京都,131548,,鈴木遺跡,A・B地点,Ⅸ層,35.71944444,139.4980556,1
東京都,131549,,鈴木遺跡,D地点,Ⅲ層,35.71833333,139.4975,1
東京都,131550,,鈴木遺跡,D地点,Ⅳ層,35.71833333,139.4975,1
東京都,131551,,鈴木遺跡,D地点,Ⅴ層,35.71833333,139.4975,1
東京都,131552,,鈴木遺跡,D地点,Ⅶ層,35.71833333,139.4975,1
東京都,131553,,鈴木遺跡,D地点,Ⅸ層,35.71833333,139.4975,1
東京都,131554,,鈴木遺跡,C地点,Ⅲ層,35.71888889,139.4969444,1
東京都,131555,,鈴木遺跡,C地点,Ⅳ層上部,35.71888889,139.4969444,1
東京都,131556,,鈴木遺跡,C地点,Ⅳ層下部,35.71888889,139.4969444,1
東京都,131557,,鈴木遺跡,C地点,Ⅴ層,35.71888889,139.4969444,1
東京都,131558,,鈴木遺跡,C地点,Ⅵ層,35.71888889,139.4969444,1
東京都,131559,,鈴木遺跡,C地点,Ⅶ層,35.71888889,139.4969444,1
東京都,131560,,鈴木遺跡,C地点,Ⅸ層,35.71888889,139.4969444,1
東京都,131561,,鈴木遺跡,C地点,Ⅹ層,35.71888889,139.4969444,1
東京都,131562,,鈴木遺跡,流域下水道2,Ⅳ上層,35.71972222,139.4969444,1
東京都,131563,,鈴木遺跡,流域下水道2,Ⅳ下層,35.71972222,139.4969444,1
東京都,131564,,鈴木遺跡,流域下水道2,Ⅵ層,35.71972222,139.4969444,1
東京都,131565,,鈴木遺跡,流域下水道2,Ⅸ層,35.71972222,139.4969444,0
東京都,131566,,鈴木遺跡,都道Ⅱ・Ⅲ地点,Ⅳ層文化,35.72,139.4972222,1
東京都,131567,,鈴木遺跡,都道Ⅱ・Ⅲ地点,Ⅵ層文化,35.72,139.4972222,1
東京都,131568,,鈴木遺跡,都道Ⅱ・Ⅲ地点,Ⅶ層文化,35.72,139.4972222,1
東京都,131569,,鈴木遺跡,都道Ⅱ・Ⅲ地点,Ⅸ層文化,35.72,139.4972222,1
東京都,131570,,鈴木遺跡,都道Ⅱ・Ⅲ地点,Ⅹ層文化,35.72,139.4972222,0
東京都,131571,,鈴木遺跡,都道地点,Ⅲ層,35.71833333,139.4969444,1
東京都,131572,,鈴木遺跡,都道地点,Ⅳ層上部,35.71833333,139.4969444,1
東京都,131573,,鈴木遺跡,都道地点,Ⅳ層下部,35.71833333,139.4969444,1
東京都,131574,,鈴木遺跡,都道地点,Ⅴ層,35.71833333,139.4969444,1
東京都,131575,,鈴木遺跡,都道地点,Ⅵ層,35.71833333,139.4969444,1
東京都,131576,,鈴木遺跡,都道地点,Ⅶ層,35.71833333,139.4969444,1
東京都,131577,,鈴木遺跡,都道地点,Ⅸ層,35.71833333,139.4969444,1
東京都,131578,,鈴木遺跡,都道地点,Ⅹ層,35.71833333,139.4969444,1
東京都,131579,,鈴木遺跡,御幸第Ⅰ地点,第Ⅰ文化層,35.71694444,139.5005556,0
東京都,131580,,鈴木遺跡,御幸第Ⅰ地点,第Ⅱ文化層,35.71694444,139.5005556,1
東京都,131581,,鈴木遺跡,御幸第Ⅰ地点,第Ⅲ文化層,35.71694444,139.5005556,1
東京都,131582,,鈴木遺跡,御幸第Ⅰ地点,第Ⅳ文化層,35.71694444,139.5005556,1
東京都,131583,,鈴木遺跡,住宅・都市整備公団地点,Ⅹ層,35.72027778,139.4966667,0
東京都,131584,,鈴木遺跡,小学校地下通路地点,第Ⅰ文化層,35.71861111,139.4966667,1
東京都,131585,,鈴木遺跡,小学校地下通路地点,第Ⅱ文化層,35.71861111,139.4966667,1
東京都,131586,,鈴木遺跡,小学校地下通路地点,第Ⅲ文化層,35.71861111,139.4966667,1
東京都,131587,,鈴木遺跡,小学校地下通路地点,第Ⅳ文化層,35.71861111,139.4966667,0
東京都,131588,,鈴木遺跡,小学校地下通路地点,第Ⅴ文化層,35.71861111,139.4966667,1
東京都,131589,,鈴木遺跡,範囲確認1986年度1区,Ⅳ層,35.71916667,139.4961111,0
東京都,131590,,鈴木遺跡,範囲確認1986年度2区,Ⅳ層,35.71861111,139.4961111,0
東京都,131591,,鈴木遺跡,範囲確認1987年度2Gr.,Ⅲ層,35.71861111,139.4961111,2
東京都,131592,,鈴木遺跡,範囲確認1988年度C区,Ⅲ層,35.71861111,139.4961111,1
東京都,131593,,鈴木遺跡,範囲確認1989年度,Ⅳ層下部,35.72055556,139.4988889,0
東京都,131594,,鈴木遺跡,三共グラウンド地点,Ⅲ～Ⅳ層,35.71888889,139.5005556,0
東京都,131595,,鈴木遺跡,1992年度第1地点,Ⅴ上層,35.71638889,139.4963889,0
東京都,131596,,鈴木遺跡,1992年度第2地点,Ⅲ層,35.71833333,139.4972222,0
東京都,131597,,鈴木遺跡,農林中央金庫内試掘地点,Ⅲ層,35.71777778,139.4983333,1
東京都,131598,,鈴木遺跡,日立和敬寮試掘地点,Ⅲ層,35.71972222,139.4966667,0
東京都,131599,,鈴木遺跡,農林中央金庫北地点,第1地点第1層,35.71888889,139.5005556,1
東京都,131600,,鈴木遺跡,農林中央金庫北地点,第1地点第2層,35.71888889,139.5005556,1
東京都,131601,,鈴木遺跡,農林中央金庫北地点,第1地点第3層,35.71888889,139.5005556,0
東京都,131602,,鈴木遺跡,農林中央金庫北地点,第2地点第1層,35.71888889,139.5005556,1
東京都,131603,,鈴木遺跡,農林中央金庫北地点,第2地点第4層,35.71888889,139.5005556,1
東京都,131604,,鈴木遺跡,農林中央金庫北地点,第2地点第5層,35.71888889,139.5005556,0
東京都,131605,,鈴木遺跡,農林中央金庫北地点,第2地点第6層,35.71888889,139.5005556,1
東京都,131606,,鈴木遺跡,1993年度調査区,Ⅲ層,35.71916667,139.4991667,0
東京都,131607,,鈴木遺跡,1993年度調査区,Ⅸ層,35.71916667,139.4991667,0
東京都,131608,,鈴木遺跡,1993年度調査区,Ⅹ層,35.71916667,139.4991667,0
東京都,131609,,鈴木遺跡,1994年度調査区2,Ⅲ層,35.71944444,139.4988889,0
東京都,131610,,鈴木遺跡,1994年度調査区2,Ⅳ～Ⅵ層,35.71944444,139.4988889,1
東京都,131611,,鈴木遺跡,1994年度調査区2,Ⅶ・Ⅸ層,35.71944444,139.4988889,0
東京都,131612,,鈴木遺跡,1994年度調査区3,Ⅲ～Ⅳ層,35.71861111,139.4963889,1
東京都,131613,,鈴木遺跡,1995年度調査区2,Ⅳ層上部～下部,35.71888889,139.4969444,1
東京都,131614,,鈴木遺跡,福祉関連施設地点,Ⅲ層,35.72,139.4972222,2
東京都,131615,,鈴木遺跡,福祉関連施設地点,Ⅳ層,35.72,139.4972222,1
東京都,131616,,鈴木遺跡,福祉関連施設地点,Ⅴ層,35.72,139.4972222,1
東京都,131617,,鈴木遺跡,範囲確認1990年度第1地点,Ⅱ層,35.71555556,139.4980556,2
東京都,131618,,鈴木遺跡,福祉関連施設地点,Ⅴ層,35.72,139.4972222,1
東京都,131619,,鈴木遺跡,回田町325番地地点,Ⅲ層,35.71805556,139.4975,3
東京都,131620,,鈴木遺跡,回田町325番地地点,Ⅳ層上位,35.71805556,139.4975,0
東京都,131621,,鈴木遺跡,回田町325番地地点,Ⅳ層下位,35.71805556,139.4975,1
東京都,131622,,鈴木遺跡,回田町325番地地点,Ⅴ層,35.71805556,139.4975,0
東京都,131623,,熊ノ郷遺跡,第3次調査区,第Ⅰ文化層,35.70527778,139.4669444,0
東京都,131624,,熊ノ郷遺跡,第3次調査区,第Ⅱ文化層,35.70527778,139.4669444,1
東京都,131625,,熊ノ郷遺跡,第3次調査区,第Ⅲ文化層,35.70527778,139.4669444,1
東京都,131626,,熊ノ郷遺跡,第3次調査区,第Ⅳ文化層,35.70527778,139.4669444,0
東京都,131627,,花沢西遺跡,第17次調査区,第Ⅰ文化層,35.70055556,139.4763889,3
東京都,131628,,花沢西遺跡,第17次調査区,第Ⅱ文化層,35.70055556,139.4763889,1
東京都,131629,,花沢西遺跡,第17次調査区,第Ⅲ文化層,35.70055556,139.4763889,1
東京都,131630,,花沢西遺跡,第17次調査区,第Ⅳ文化層,35.70055556,139.4763889,0
東京都,131631,,花沢西遺跡,第17次調査区,Ⅸa層,35.70055556,139.4763889,0
東京都,131632,,下野原遺跡,,縄文遺構覆土・包含層,35.80027778,139.1172222,1
東京都,131633,,福生市No.9遺跡,,,35.74138889,139.3372222,2
東京都,131634,宇津木台遺跡群,,D地区,第1文化層,35.68805556,139.3611111,2
東京都,131635,宇津木台遺跡群,,D地区,第2文化層,35.68805556,139.3611111,1
東京都,131636,宇津木台遺跡群,,D地区,第3文化層,35.68805556,139.3611111,0
東京都,131637,宇津木台遺跡群,,E・H地区,,35.6825,139.3583333,1
東京都,131638,,丹木境遺跡,,,35.69138889,139.3238889,3
東京都,131639,,寺前遺跡,,,35.68555556,139.3294444,0
東京都,131640,,尾崎遺跡,第2次調査区,縄文包含層,35.6775,139.3402778,0
東京都,131641,,北八王子西野遺跡,,,35.67611111,139.3583333,2
東京都,131642,,船田遺跡,第Ⅲ次調査区,（縄文時代包含層）,35.655,139.2955556,2
東京都,131643,,神谷原遺跡,,縄文包含層・弥生遺構覆土,35.63638889,139.3141667,1
東京都,131644,,日南田遺跡,第2次調査区,,35.63111111,139.3088889,1
東京都,131645,南八王子地区遺跡群,滑坂遺跡,,,35.63194444,139.3208333,1
東京都,131646,南八王子地区遺跡群,小比企向原遺跡,,,35.63333333,139.3208333,3
東京都,131647,南八王子地区遺跡群,大原D遺跡,,,35.63638889,139.3258333,2
東京都,131648,南八王子地区遺跡群,No.4遺跡,,縄文遺構覆土,35.64166667,139.3308333,4
東京都,131649,南八王子地区遺跡群,郷田原遺跡,,,35.635,139.3302778,1
東京都,131650,,南谷遺跡,,（Ⅴ層）,35.69277778,139.3272222,0
東京都,131651,,梅坪・沖の前遺跡,第2次調査区,,35.685,139.34,0
東京都,131652,,椚田第Ⅳ遺跡,,Ⅲ層（富士黒色土下部）,35.63611111,139.3066667,4
東京都,131653,,下寺田遺跡,,,35.63194444,139.3119444,0
東京都,131654,,元八王子池の下遺跡,,縄文包含層,35.6625,139.2827778,1
東京都,131655,,館町遺跡,第1地点,,35.63166667,139.3008333,1
東京都,131656,,館町遺跡,第3地点,,35.62861111,139.3008333,0
東京都,131657,,館町遺跡,第6地点,ローム層,35.63166667,139.3019444,0
東京都,131658,,館町遺跡,第7地点,ローム層,35.63083333,139.3016667,2
東京都,131659,,館町遺跡,第7地点,縄文包含層,35.63083333,139.3016667,2
東京都,131660,,館町遺跡,第8地点,ローム層,35.63,139.3013889,0
東京都,131661,,下耕地遺跡,,,35.67722222,139.3547222,3
東京都,131662,,石川天野遺跡,A地区,,35.67416667,139.3586111,1
東京都,131663,,石川天野遺跡,D地区,,35.67361111,139.3555556,2
東京都,131664,,石川天野遺跡,C地区,,35.67138889,139.3583333,1
東京都,131665,南八王子地区遺跡群,No.10遺跡,,,35.63722222,139.3358333,2
東京都,131666,南八王子地区遺跡群,No.13遺跡,,,35.63388889,139.3252778,2
東京都,131667,南八王子地区遺跡群,No.18遺跡,,,35.62972222,139.3163889,1
東京都,131668,南八王子地区遺跡群,No.25遺跡,,,35.625,139.3275,1
東京都,131669,南八王子地区遺跡群,No.38遺跡,,,35.62,139.3269444,2
東京都,131670,,美山町赤根遺跡,A地区,,35.68138889,139.2544444,1
東京都,131671,,武蔵岡遺跡,A地区,,35.60694444,139.3008333,2
東京都,131672,,田中谷戸遺跡,,,35.59833333,139.3869444,2
東京都,131673,,綾部原遺跡,第Ⅱ地点,ローム層,35.59305556,139.45,1
東京都,131674,,綾部原遺跡,第Ⅱ地点,,35.59305556,139.45,4
東京都,131675,,野津田上の原遺跡,,,35.59305556,139.4447222,2
東京都,131676,真光寺・広袴遺跡群,大久保遺跡,,表土～黒色土層,35.60361111,139.4675,1
東京都,131677,真光寺・広袴遺跡群,三矢田（No.5・6地点）遺跡,,,35.60166667,139.47,4
東京都,131678,,大蔵春日神社北遺跡,,,35.58694444,139.4591667,1
東京都,131679,,鶴川遺跡群P地点遺跡,,ローム層中,35.59194444,139.4725,2
東京都,131680,,椙山神社北遺跡,,,35.57833333,139.4958333,0
東京都,131681,,金井木倉・入谷戸遺跡,A地点,,35.57361111,139.4552778,1
東京都,131682,,木曽森野遺跡,A・B区,第Ⅰ文化層,35.55527778,139.4291667,1
東京都,131683,,木曽森野遺跡,A・B区,第Ⅱ文化層,35.55527778,139.4291667,1
東京都,131684,,木曽森野遺跡,A・B区,第Ⅲ文化層,35.55527778,139.4291667,0
東京都,131685,,木曽森野遺跡,F区,L1S～B0上層,35.55416667,139.4319444,2
東京都,131686,,木曽森野遺跡,C・K区,B0上層～L1H,35.55555556,139.43,1
東京都,131687,,木曽森野遺跡,D区,L1S上層,35.55472222,139.4305556,2
東京都,131688,,木曽森野遺跡,Ⅱ区,L1S～B0,35.55611111,139.4277778,2
東京都,131689,,木曽森野遺跡,L区,第Ⅰ文化層,35.55583333,139.4313889,0
