ID,都道府県,JPRAID,遺跡群名,遺跡名,地点地区名,文化層石器文化,所在地,Latitude,Longitude,時期区分
1682,東京都,130882,武蔵国府関連遺跡群,白糸台地域,第5次調査区,古代遺構覆土,東京都府中市白糸台3・5,35.66416667,139.5141667,1
1686,東京都,130886,武蔵国府関連遺跡群,白糸台地域,第1097次調査区,Ⅳ上層,東京都府中市白糸台3-51-2,35.665,139.5138889,1
1690,東京都,130890,,武蔵台遺跡,第2次調査,Ⅳ中文化層,東京都府中市武蔵台2-9-2,35.69055556,139.4633333,1
1691,東京都,130891,,武蔵台遺跡,第2次調査,Ⅴ上文化層,東京都府中市武蔵台2-9-2,35.69055556,139.4633333,1
1692,東京都,130892,,武蔵台遺跡,第2次調査,Ⅵa文化層,東京都府中市武蔵台2-9-2,35.69055556,139.4633333,1
1693,東京都,130893,,武蔵台遺跡,第2次調査,Ⅸ中文化層,東京都府中市武蔵台2-9-2,35.69055556,139.4633333,1
1695,東京都,130895,,武蔵台遺跡,第3次調査B区,Ⅲ～Ⅳ層,東京都府中市武蔵台2-9-2,35.69222222,139.4641667,1
1696,東京都,130896,,武蔵台遺跡,第3次調査A区,Ⅳ上層,東京都府中市武蔵台2-9-2,35.69083333,139.4644444,1
1697,東京都,130897,,武蔵台遺跡,第3次調査A区,Ⅴ層,東京都府中市武蔵台2-9-2,35.69083333,139.4644444,1
1699,東京都,130899,,武蔵台遺跡,第3次調査A区,Ⅸ層,東京都府中市武蔵台2-9-2,35.69083333,139.4644444,1
1701,東京都,130901,,武蔵台遺跡,第3次調査A区,縄文包含層,東京都府中市武蔵台2-9-2,35.69083333,139.4644444,1
1704,東京都,130904,,武蔵台遺跡,第3次調査C区,Ⅵ・Ⅶ層,東京都府中市武蔵台2-9-2,35.69194444,139.4655556,1
1705,東京都,130905,,武蔵台遺跡,第3次調査D区,Ⅲb層,東京都府中市武蔵台2-9-2,35.69166667,139.465,1
1707,東京都,130907,,武蔵台遺跡,第3次調査Ｉ区,Ⅲb層,東京都府中市武蔵台2-9-2,35.69222222,139.4630556,1
1710,東京都,130910,,武蔵台遺跡,第4次調査A区,Ⅳ上文化層,東京都府中市武蔵台2-9-2,35.6925,139.4652778,1
1718,東京都,130918,,武蔵台遺跡,第3次調査E区,Ⅸ文化層,東京都府中市武蔵台2-9-2,35.69055556,139.4633333,1
1729,東京都,130929,,武蔵台遺跡,第8次調査区,縄文遺構覆土・包含層,東京都府中市武蔵台2-9-2,35.69111111,139.4655556,1
1732,東京都,130932,,武蔵台遺跡,第8次調査区,Ⅳ下文化層,東京都府中市武蔵台2-9-2,35.69111111,139.4655556,1
1734,東京都,130934,,武蔵台遺跡,都立府中病院新外来棟,遺物集中2～7,東京都府中市武蔵台2-9-2,35.69027778,139.4630556,1
1735,東京都,130935,,武蔵台遺跡,西地区,第1文化層,東京都府中市武蔵台2,35.69277778,139.46,1
1738,東京都,130938,,武蔵台遺跡,西地区,第4文化層,東京都府中市武蔵台2,35.69277778,139.46,1
1739,東京都,130939,,武蔵台遺跡,西地区,第5文化層,東京都府中市武蔵台2,35.69277778,139.46,1
1740,東京都,130940,,武蔵台遺跡,西地区,第6文化層,東京都府中市武蔵台2,35.69277778,139.46,1
1741,東京都,130941,,武蔵台遺跡,西地区,第7文化層,東京都府中市武蔵台2,35.69277778,139.46,1
1743,東京都,130943,,天神町遺跡,三丁目アパート地区,埋没谷再堆積土,東京都府中市天神町3-1,35.68222222,139.4875,1
1757,東京都,130957,武蔵国府関連遺跡群,西府・本宿町地域,第1388次調査区,縄文包含層,東京都府中市本宿町1-38・西府町1-9,35.67055556,139.4566667,1
1758,東京都,130958,武蔵国府関連遺跡群,西府・本宿町地域,第1272次調査区,（Ⅵb層下底～Ⅵc層）,東京都府中市本宿町1・西府町1,35.67055556,139.4575,1
1761,東京都,130961,武蔵国府関連遺跡群,清水が丘地域,第793次調査区,表土,東京都府中市若松町1-5-1,35.66916667,139.4972222,1
1763,東京都,130963,武蔵国府関連遺跡群,清水が丘地域,第1043次調査区,Ⅳ上層,東京都府中市若松町1-12-4,35.67027778,139.4963889,1
1765,東京都,130965,,府中市No.29遺跡,,第Ⅰ文化層,東京都府中市朝日町,35.67638889,139.5213889,1
1766,東京都,130966,,府中市No.29遺跡,,第Ⅱ文化層,東京都府中市朝日町,35.67638889,139.5213889,1
1770,東京都,130970,,武蔵台東遺跡,,第Ⅴ上文化層,東京都府中市武蔵台2-29,35.6925,139.4658333,1
1771,東京都,130971,,武蔵台東遺跡,,第Ⅴ中文化層,東京都府中市武蔵台2-29,35.6925,139.4658333,1
1772,東京都,130972,,武蔵台東遺跡,,第Ⅴ文化層,東京都府中市武蔵台2-29,35.6925,139.4658333,1
1773,東京都,130973,,武蔵台東遺跡,,第Ⅶ文化層,東京都府中市武蔵台2-29,35.6925,139.4658333,1
1774,東京都,130974,,武蔵台東遺跡,,ローム層以外,東京都府中市武蔵台2-29,35.6925,139.4658333,1
1775,東京都,130975,,朝日町遺跡,都市計画道3・4・26号線地区,Ⅳ層中部,東京都府中市朝日町2-26,35.67638889,139.5177778,1
1776,東京都,130976,,林ノ上遺跡,第2次調査区,縄文包含層,東京都昭島市緑町4,35.71444444,139.3433333,1
1778,東京都,130978,,上川原遺跡,第3次調査区,縄文包含層,東京都昭島市上川原町2-1,35.71055556,139.3602778,1
1783,東京都,130983,,中の割遺跡,1989年度調査区,縄文包含層,東京都東村山市廻田町4-19,35.75972222,139.4519444,1
1786,東京都,130986,,下沢遺跡,,,東京都東村山市秋津町4-24,35.77888889,139.4869444,1
1791,東京都,130991,,笹塚遺跡,1992年調査区,縄文以降覆土,東京都東村山市秋津町4-33-58,35.77666667,139.4877778,1
1792,東京都,130992,,東村山市No.48遺跡,,,東京都東村山市恩多町1,35.75444444,139.4908333,1
1795,東京都,130995,,東村山No.50遺跡,,,東京都東村山市恩多町1,35.75416667,139.4933333,1
1801,東京都,131001,,野行南遺跡,,Ⅳ層上部,東京都東村山市久米川町1-25,35.76611111,139.4838889,1
1802,東京都,131002,,東村山市No.132遺跡,,,東京都東村山市恩多町3,35.7575,139.4841667,1
1805,東京都,131005,,東村山市No.144遺跡,,,東京都東村山市恩多町1-20,35.75527778,139.4922222,1
1806,東京都,131006,,下宅部遺跡,,河道・低地2次堆積土,東京都東村山市多摩湖町4-3・4,35.76583333,139.4511111,1
1807,東京都,131007,,峰上遺跡,,Ⅲ層下部,東京都国立市富士見台3-33-3,35.68611111,139.4338889,1
1808,東京都,131008,,仮屋上西遺跡,,,東京都国立市谷保7210,35.68333333,139.4411111,1
1809,東京都,131009,,緑川東遺跡,,ソフトローム,東京都国立市青柳1-2,35.6875,139.4236111,1
1811,東京都,131011,,四軒在家遺跡,区画整理第2次調査,古墳時代遺構覆土,東京都国立市谷保上之下,35.68138889,139.4266667,1
1813,東京都,131013,,田中・寺前遺跡,第1次調査区,縄文包含層・遺構覆土,東京都狛江市元和泉1-10・11、東和泉1-30・31,35.63111111,139.5761111,1
1815,東京都,131015,,弁財天池遺跡,,Ⅲ層,東京都狛江市元和泉1-3-1,35.63305556,139.5772222,1
1818,東京都,131018,,東和泉遺跡,第4次調査区,縄文包含層・遺構覆土,東京都狛江市東和泉4-1,35.62777778,139.5738889,1
1825,東京都,131025,,多摩湖第5遺跡,,,東京都東大和市村山貯水池内,35.76555556,139.4330556,1
1829,東京都,131029,,街道内遺跡,,,東京都東大和市高木3,35.74805556,139.4322222,1
1833,東京都,131033,,丸山遺跡,,,東京都東大和市奈良橋5-799,35.74972222,139.4302778,1
1835,東京都,131035,,清水上砂台遺跡,,Ⅲ～Ⅳ層？,東京都東大和市清水5-1084,35.74833333,139.4444444,1
1836,東京都,131036,,野塩外山遺跡,,縄文遺構覆土,東京都清瀬市野塩3-42,35.77777778,139.5075,1
1838,東京都,131038,,伊勢遺跡,,Ⅳ層下部,東京都清瀬市中清戸5,35.77722222,139.5336111,1
1842,東京都,131042,,アタゴ松遺跡,,,東京都武蔵村山市三ツ藤1-81,35.74833333,139.3819444,1
1843,東京都,131043,,御伊勢地遺跡,,ハードローム,東京都武蔵村山市中央2-116,35.75111111,139.3933333,1
1846,東京都,131046,,念仏塚第1遺跡,,Ⅲ～Ⅳ層上部,東京都武蔵村山市神明4-32,35.75138889,139.4022222,1
1848,東京都,131048,,後ヶ谷戸遺跡,C区,縄文包含層,東京都武蔵村山市岸3-45,35.765,139.3722222,1
1850,東京都,131050,,松原遺跡,都市計画道路3・4・30号線,Ⅲ中層,東京都西多摩郡瑞穂町大字箱根ヶ崎,35.77527778,139.3436111,1
1852,東京都,131052,,狭山遺跡,B地点,漸移層下部～ローム層直上,東京都西多摩郡瑞穂町箱根ヶ崎,35.77555556,139.3491667,1
1853,東京都,131053,,狭山遺跡,残堀川整備,ローム層,東京都西多摩郡瑞穂町箱根ヶ崎11-1,35.77527778,139.3491667,1
1854,東京都,131054,,狭山遺跡,残堀川整備,縄文遺構覆土・包含層,東京都西多摩郡瑞穂町箱根ヶ崎11-1,35.77527778,139.3491667,1
1857,東京都,131057,,松原遺跡,都市計画道路3・4・30号線,Ⅲ中～Ⅳ上層,東京都西多摩郡瑞穂町大字箱根ヶ崎,35.77527778,139.3436111,1
1861,東京都,131061,,野塩西原遺跡,,,東京都清瀬市野塩1,35.77888889,139.5008333,1
1862,東京都,131062,,野塩西原遺跡,,古代遺構覆土,東京都清瀬市野塩1-320,35.77916667,139.4991667,1
1863,東京都,131063,,下宿強清水遺跡,,,東京都清瀬市下清戸5,35.78833333,139.5416667,1
1864,東京都,131064,,仙川遺跡,,Ⅲ層文化,東京都調布市仙川町3-17-1,35.66472222,139.5875,1
1866,東京都,131066,,仙川遺跡,,Ⅴ層文化,東京都調布市仙川町3-17-1,35.66472222,139.5875,1
1868,東京都,131068,,入間町城山遺跡,第9地点,ハードローム層中～下位,東京都調布市入間町1-44,35.65027778,139.5897222,1
1869,東京都,131069,,入間町城山遺跡,第28地点,,東京都調布市入間町1-44,35.65138889,139.5872222,1
1871,東京都,131071,,蛇久保遺跡,,,東京都調布市西つつじヶ丘1,35.66416667,139.5661111,1
1876,東京都,131076,,上野原遺跡,,Ⅳ中層文化,東京都調布市深大寺南町5-3,35.66777778,139.5547222,1
1877,東京都,131077,,上野原遺跡,第42地点,Ⅳ層,東京都調布市佐須町5-28-1,35.66222222,139.5597222,1
1880,東京都,131080,,ICU Loc.28C遺跡,,上層,東京都調布市野水1,35.68333333,139.5286111,1
1881,東京都,131081,,ICU Loc.28C遺跡,,下層,東京都調布市野水1,35.68333333,139.5286111,1
1885,東京都,131085,,野川遺跡,（野川改修）,Ⅳ-1,東京都調布市野水1,35.68305556,139.5288889,1
1886,東京都,131086,,野川遺跡,（野川改修）,Ⅳ-2,東京都調布市野水1,35.68305556,139.5288889,1
1887,東京都,131087,,野川遺跡,（野川改修）,Ⅳ-3,東京都調布市野水1,35.68305556,139.5288889,1
1888,東京都,131088,,野川遺跡,（野川改修）,Ⅳ-4,東京都調布市野水1,35.68305556,139.5288889,1
1895,東京都,131095,,野川遺跡,1988年度調査区,Ⅳ層下部,東京都調布市野水2,35.685,139.5252778,1
1898,東京都,131098,,野川遺跡,第7地点,Ⅲ～Ⅳ層,東京都調布市野水2,35.685,139.5244444,1
1900,東京都,131100,,原山遺跡,第1地点,縄文包含層,東京都調布市柴崎町1-31,35.65527778,139.5591667,1
1906,東京都,131106,,調布岡遺跡,第10地点,Ⅳ層上部,東京都調布市国領町8-8-1～7・11,35.64805556,139.5666667,1
1911,東京都,131111,,上石原遺跡,第14地点,縄文遺構覆土,東京都調布市上石原2-11,35.65666667,139.5266667,1
1914,東京都,131114,,国領南遺跡,第10地点1次調査区,古代遺構覆土,東京都調布市国領町5-37-9・10,35.64611111,139.5533333,1
1915,東京都,131115,,飛田給北遺跡,,第Ⅰ文化層,東京都調布市西町,35.66444444,139.525,1
1919,東京都,131119,,野水遺跡,第1地点,第1文化層,東京都調布市西町,35.67694444,139.5241667,1
1920,東京都,131120,,野水遺跡,第1地点,第2文化層,東京都調布市西町,35.67694444,139.5241667,1
1921,東京都,131121,,野水遺跡,第1地点,第3文化層,東京都調布市西町,35.67694444,139.5241667,1
1922,東京都,131122,,野水遺跡,第1地点,第4文化層,東京都調布市西町,35.67694444,139.5241667,1
1923,東京都,131123,,貫井遺跡,第1次・第2次調査区,Ⅳ下層,東京都小金井市貫井南町3-617・618-1,35.7,139.4938889,1
1926,東京都,131126,,はけうえ遺跡,,Ⅲ上層,東京都小金井市貫井南町3,35.69888889,139.4977778,1
1927,東京都,131127,,はけうえ遺跡,,Ⅲ下層,東京都小金井市貫井南町3,35.69888889,139.4977778,1
1928,東京都,131128,,はけうえ遺跡,,Ⅳ上層,東京都小金井市貫井南町3,35.69888889,139.4977778,1
1929,東京都,131129,,はけうえ遺跡,,Ⅳ中層,東京都小金井市貫井南町3,35.69888889,139.4977778,1
1930,東京都,131130,,はけうえ遺跡,,Ⅳ下層,東京都小金井市貫井南町3,35.69888889,139.4977778,1
1931,東京都,131131,,はけうえ遺跡,,Ⅴ層文化,東京都小金井市貫井南町3,35.69888889,139.4977778,1
1932,東京都,131132,,はけうえ遺跡,,Ⅵ層文化,東京都小金井市貫井南町3,35.69888889,139.4977778,1
1933,東京都,131133,,はけうえ遺跡,,Ⅶ層文化,東京都小金井市貫井南町3,35.69888889,139.4977778,1
1934,東京都,131134,,はけうえ遺跡,,Ⅸ上層文化,東京都小金井市貫井南町3,35.69888889,139.4977778,1
1935,東京都,131135,,はけうえ遺跡,,Ⅸ下層文化,東京都小金井市貫井南町3,35.69888889,139.4977778,1
1937,東京都,131137,,平代坂遺跡,,Ⅲ層文化,東京都小金井市前原町3-1667,35.69888889,139.5011111,1
1938,東京都,131138,,平代坂遺跡,,Ⅳ上層文化,東京都小金井市前原町3-1667,35.69888889,139.5011111,1
1939,東京都,131139,,平代坂遺跡,,Ⅳ中層文化,東京都小金井市前原町3-1667,35.69888889,139.5011111,1
1940,東京都,131140,,平代坂遺跡,,Ⅳ下層文化,東京都小金井市前原町3-1667,35.69888889,139.5011111,1
1946,東京都,131146,,西之台遺跡,A地点,第2文化層,東京都小金井市前原町3,35.69777778,139.5055556,1
1952,東京都,131152,,西之台遺跡,B地点,Ⅳ上層,東京都小金井市中町4,35.69777778,139.5063889,1
1953,東京都,131153,,西之台遺跡,B地点,Ⅳ中層,東京都小金井市中町4,35.69777778,139.5063889,1
1954,東京都,131154,,西之台遺跡,B地点,Ⅳ下層,東京都小金井市中町4,35.69777778,139.5063889,1
1956,東京都,131156,,西之台遺跡,B地点,Ⅴ下層,東京都小金井市中町4,35.69777778,139.5063889,1
1957,東京都,131157,,西之台遺跡,B地点,Ⅵ層,東京都小金井市中町4,35.69777778,139.5063889,1
1958,東京都,131158,,西之台遺跡,B地点,Ⅶ層,東京都小金井市中町4,35.69777778,139.5063889,1
1959,東京都,131159,,西之台遺跡,B地点,Ⅸ層,東京都小金井市中町4,35.69777778,139.5063889,1
1965,東京都,131165,,中山谷遺跡,,Ⅹ,東京都小金井市中町1-1392-1,35.69638889,139.5111111,1
1967,東京都,131167,,栗山遺跡,,縄文包含層・遺構覆土,東京都小金井市中町1,35.69333333,139.5186111,1
1968,東京都,131168,,ICU Loc.15遺跡,,Ⅲ,東京都小金井市東町1-97,35.68944444,139.5233333,1
1969,東京都,131169,,ICU Loc.15遺跡,,Ⅳ,東京都小金井市東町1-97,35.68944444,139.5233333,1
1970,東京都,131170,,ICU Loc.15遺跡,,Ⅵ,東京都小金井市東町1-97,35.68944444,139.5233333,1
1973,東京都,131173,,荒牧遺跡,第4次調査区西区,第2文化層,東京都小金井市貫井南4,35.6975,139.4930556,1
1974,東京都,131174,,荒牧遺跡,第4次調査区西区,第3文化層,東京都小金井市貫井南4,35.6975,139.4930556,1
1975,東京都,131175,,荒牧遺跡,第4次調査区西区,第4文化層,東京都小金井市貫井南4,35.6975,139.4930556,1
1976,東京都,131176,,荒牧遺跡,第4次調査区西区,第5文化層,東京都小金井市貫井南4,35.6975,139.4930556,1
1978,東京都,131178,,荒牧遺跡,第4次調査区西区,第7文化層,東京都小金井市貫井南4,35.6975,139.4930556,1
1980,東京都,131180,,荒牧遺跡,第4次調査区東区,第5文化層,東京都小金井市貫井南4,35.69722222,139.4963889,1
1981,東京都,131181,,貫井南遺跡,,縄文包含層・遺構覆土,東京都小金井市貫井南町1,35.69305556,139.4980556,1
1983,東京都,131183,,前原遺跡,,Ⅳ上層文化,東京都小金井市前原町2,35.69388889,139.5063889,1
1984,東京都,131184,,前原遺跡,,Ⅳ中1層文化,東京都小金井市前原町2,35.69388889,139.5063889,1
1985,東京都,131185,,前原遺跡,,Ⅳ中2層文化,東京都小金井市前原町2,35.69388889,139.5063889,1
1986,東京都,131186,,前原遺跡,,Ⅳ下層文化,東京都小金井市前原町2,35.69388889,139.5063889,1
1990,東京都,131190,,新橋遺跡,,Ⅲ層文化,東京都小金井市中町1,35.69333333,139.51,1
1991,東京都,131191,,新橋遺跡,,Ⅳ上層文化,東京都小金井市中町1,35.69333333,139.51,1
1992,東京都,131192,,新橋遺跡,,Ⅳ中層文化,東京都小金井市中町1,35.69333333,139.51,1
1993,東京都,131193,,新橋遺跡,,Ⅳ下層文化,東京都小金井市中町1,35.69333333,139.51,1
1996,東京都,131196,,野川中洲遺跡,,,東京都小金井市,35.69166667,139.5158333,1
1998,東京都,131198,,野川中洲北遺跡,東区,Ⅳ上層,東京都小金井市中町1,35.6925,139.5166667,1
1999,東京都,131199,,野川中洲北遺跡,東区,Ⅳ中・下層,東京都小金井市中町1,35.6925,139.5166667,1
2000,東京都,131200,,野川中洲北遺跡,東区,Ⅴ層,東京都小金井市中町1,35.6925,139.5166667,1
2004,東京都,131204,,野川中洲北遺跡,東区,Ⅹ層,東京都小金井市中町1,35.6925,139.5166667,1
2005,東京都,131205,,野川中洲北遺跡,西区,Ⅲ層,東京都小金井市中町1,35.69305556,139.5158333,1
2007,東京都,131207,,野川中洲北遺跡,西区,Ⅳ下層,東京都小金井市中町1,35.69305556,139.5158333,1
2011,東京都,131211,,野川中洲北遺跡,東区,第Ⅱ泥炭層,東京都小金井市中町1,35.6925,139.5166667,1
2014,東京都,131214,,武蔵野公園低湿地遺跡,,再堆積,東京都小金井市東町5,35.69166667,139.5183333,1
2015,東京都,131215,,代継・富士見台遺跡,都市計画道路秋3・3・3号線地区,縄文草創期,東京都あきる野市下代継・油平,35.72388889,139.2852778,1
2030,東京都,131230,,下野谷遺跡,第7次調査Ⅰ区,第2文化層,東京都西東京市東伏見3,35.72472222,139.5630556,1
2031,東京都,131231,,下野谷遺跡,第7次調査Ⅰ区,第3文化層,東京都西東京市東伏見3,35.72472222,139.5630556,1
2032,東京都,131232,,下野谷遺跡,第7次調査Ⅰ区,第4文化層,東京都西東京市東伏見3,35.72472222,139.5630556,1
2038,東京都,131238,,下野谷遺跡,第15次調査区,1号ユニット,東京都西東京市東伏見2,35.72666667,139.5602778,1
2041,東京都,131241,,下野谷遺跡,第18次調査区,第1文化層,東京都西東京市東伏見3,35.72638889,139.5613889,1
2043,東京都,131243,,下野谷遺跡,第18次調査区,第3文化層,東京都西東京市東伏見3,35.72638889,139.5613889,1
2050,東京都,131250,,坂下遺跡,,Ⅱ層,東京都西東京市東伏見5,35.72416667,139.5575,1
2051,東京都,131251,,坂下遺跡,,Ⅲ層,東京都西東京市東伏見5,35.72416667,139.5575,1
2052,東京都,131252,,坂下遺跡,,第1文化層,東京都西東京市東伏見5-1・柳沢2-1・2,35.72416667,139.5575,1
2053,東京都,131253,,坂下遺跡,,第2文化層,東京都西東京市東伏見5-1・柳沢2-1・2,35.72416667,139.5575,1
2054,東京都,131254,,坂下遺跡,,第3文化層,東京都西東京市東伏見5-1・柳沢2-1・2,35.72416667,139.5575,1
2055,東京都,131255,,坂下遺跡,,第4文化層,東京都西東京市東伏見5-1・柳沢2-1・2,35.72416667,139.5575,1
2056,東京都,131256,,坂下遺跡,,第5文化層,東京都西東京市東伏見5-1・柳沢2-1・2,35.72416667,139.5575,1
2060,東京都,131260,,坂下遺跡,,第1文化層,東京都西東京市東伏見5-2-1,35.72444444,139.5580556,1
2064,東京都,131264,,下柳沢遺跡,早大東伏見B地区,第2文化層,東京都西東京市東伏見2-7-4,35.72722222,139.5627778,1
2065,東京都,131265,,下柳沢遺跡,早大東伏見A地区,第1文化層,東京都西東京市東伏見2-7・3-4,35.72694444,139.5636111,1
2066,東京都,131266,,下柳沢遺跡,早大東伏見A地区,第2文化層,東京都西東京市東伏見2-7・3-4,35.72694444,139.5636111,1
2067,東京都,131267,,下柳沢遺跡,早大東伏見A地区,第3文化層,東京都西東京市東伏見2-7・3-4,35.72694444,139.5636111,1
2070,東京都,131270,,田無南町遺跡,,旧石器時代1,東京都西東京市南町5-489,35.72388889,139.5347222,1
2071,東京都,131271,,田無南町遺跡,,旧石器時代2,東京都西東京市南町5-489,35.72388889,139.5347222,1
2074,東京都,131274,,熊ノ郷遺跡,第1地点,Ⅳ層下部,東京都国分寺市西恋ヶ窪4-1,35.70555556,139.4669444,1
2076,東京都,131276,,恋ヶ窪遺跡,第14・16～19・21・26次調査区,縄文包含層,東京都国分寺市西恋ヶ窪1,35.70305556,139.4702778,1
2077,東京都,131277,,恋ヶ窪遺跡,第15次調査区,Ⅲ層,東京都国分寺市西恋ヶ窪1-175,35.70277778,139.4691667,1
2078,東京都,131278,,恋ヶ窪南遺跡,,縄文包含層・遺構覆土,東京都国分寺市和泉町1,35.69944444,139.4736111,1
2080,東京都,131280,,多摩蘭坂遺跡,第1地点,第1文化層,東京都国分寺市内藤町2-2,35.69527778,139.4555556,1
2082,東京都,131282,,多摩蘭坂遺跡,第1地点,第3文化層,東京都国分寺市内藤町2-2,35.69527778,139.4555556,1
2085,東京都,131285,,多摩蘭坂遺跡,第2地点,Ⅳ層,東京都国分寺市内藤町1-3,35.69388889,139.4575,1
2091,東京都,131291,,多摩蘭坂遺跡,第4地点,第4文化層,東京都国分寺市内藤町1-9,35.69555556,139.4572222,1
2092,東京都,131292,,多摩蘭坂遺跡,第4地点,第5文化層,東京都国分寺市内藤町1-9,35.69555556,139.4572222,1
2093,東京都,131293,,多摩蘭坂遺跡,第4地点,第6文化層,東京都国分寺市内藤町1-9,35.69555556,139.4572222,1
2095,東京都,131295,,多摩蘭坂遺跡,第6地点,,東京都国分寺市内藤町1-8,35.69555556,139.4566667,1
2096,東京都,131296,,多摩蘭坂遺跡,第5地点,第1文化層,東京都国分寺市内藤町1-1,35.6925,139.4594444,1
2097,東京都,131297,,多摩蘭坂遺跡,第5地点,第2文化層,東京都国分寺市内藤町1-1,35.6925,139.4594444,1
2098,東京都,131298,,多摩蘭坂遺跡,第5地点,第3文化層,東京都国分寺市内藤町1-1,35.6925,139.4594444,1
2100,東京都,131300,,多摩蘭坂遺跡,第5地点,第5文化層,東京都国分寺市内藤町1-1,35.6925,139.4594444,1
2101,東京都,131301,,多摩蘭坂遺跡,第5地点,第6文化層,東京都国分寺市内藤町1-1,35.6925,139.4594444,1
2102,東京都,131302,,多摩蘭坂遺跡,第5地点,第7文化層,東京都国分寺市内藤町1-1,35.6925,139.4594444,1
2104,東京都,131304,,多摩蘭坂遺跡,第8地点B・C・D区,第1文化層,東京都国分寺市内藤町1-2・3,35.69361111,139.4577778,1
2107,東京都,131307,,多摩蘭坂遺跡,第8地点A区,第3文化層,東京都国分寺市内藤町1-2・3,35.69416667,139.4572222,1
2108,東京都,131308,,多摩蘭坂遺跡,第8地点B・C・D区,第3文化層,東京都国分寺市内藤町1-2・3,35.69361111,139.4577778,1
2109,東京都,131309,,多摩蘭坂遺跡,第8地点F区,第3文化層,東京都国分寺市内藤町1-2・3,35.69388889,139.4575,1
2110,東京都,131310,,多摩蘭坂遺跡,第8地点A区,第4文化層,東京都国分寺市内藤町1-2・3,35.69416667,139.4572222,1
2111,東京都,131311,,多摩蘭坂遺跡,第8地点B・C・D区,第4文化層,東京都国分寺市内藤町1-2・3,35.69361111,139.4577778,1
2112,東京都,131312,,花沢西遺跡,,ソフトローム～ハードローム,東京都国分寺市南町3-29,35.69916667,139.4766667,1
2119,東京都,131319,,武蔵国分寺跡,第51次調査区,縄文包含層,東京都国分寺市西元町1-1,35.69555556,139.4736111,1
2120,東京都,131320,,武蔵国分寺跡,第107次調査区,（Ⅴa層上～中層）,東京都国分寺市西元町1-1,35.69583333,139.4736111,1
2121,東京都,131321,,武蔵国分寺跡,第107次調査区,縄文包含層,東京都国分寺市西元町1-1,35.69583333,139.4736111,1
2123,東京都,131323,,武蔵国分寺跡,第200次調査A区,（Ⅳ層下部～Ⅴ層上部）,東京都国分寺市東元町3-20-411,35.69638889,139.4747222,1
2124,東京都,131324,,武蔵国分寺跡,下水道南部18号地区,,東京都国分寺市西元町2,35.69416667,139.4688889,1
2127,東京都,131327,,武蔵国分寺跡,第251次調査区,（Ⅴa層）,東京都国分寺市西元町2-2550-40,35.69361111,139.4677778,1
2132,東京都,131332,,武蔵国分寺跡,第431・446・460次調査区,（Ⅴa層）,東京都国分寺市西元町1,35.69555556,139.47,1
2136,東京都,131336,,武蔵国分寺跡,第442次調査区,（Ⅳ下～Ⅴa上層）,東京都国分寺市泉町2,35.69694444,139.4713889,1
2138,東京都,131338,,武蔵国分寺跡,第444次調査区-1,（Ⅴa上層）,東京都国分寺市泉町2,35.69638889,139.4697222,1
2140,東京都,131340,,武蔵国分寺跡,第459次調査区,（Ⅴb上層～Ⅵ層上面）,東京都国分寺市泉町2,35.69861111,139.4705556,1
2142,東京都,131342,,武蔵国分寺跡,第477次調査区,縄文包含層,東京都国分寺市西元町1,35.69611111,139.4716667,1
2143,東京都,131343,,武蔵国分寺跡,第481・500・506次調査区,（Ⅳ層中部）,東京都国分寺市西元町1,35.695,139.47,1
2145,東京都,131345,,武蔵国分寺跡,第504・539次調査区,第4文化層,東京都国分寺市泉町2,35.69944444,139.4677778,1
2148,東京都,131348,,武蔵国分寺跡,第504・539次調査区,第2文化層,東京都国分寺市泉町2,35.69944444,139.4677778,1
2149,東京都,131349,,武蔵国分寺跡,第504・539次調査区,第1文化層,東京都国分寺市泉町2,35.69944444,139.4677778,1
2150,東京都,131350,,武蔵国分寺跡,国分寺プロジェクト地区,（遺構外）,"東京都国分寺市西元町1-2448-3,2449-1・2",35.69527778,139.4736111,1
2151,東京都,131351,,武蔵国分寺跡,国分寺プロジェクト地区,Ⅴa層上～中部,"東京都国分寺市西元町1-2448-3,2449-1・2",35.69527778,139.4736111,1
2152,東京都,131352,,武蔵国分寺跡,西国分寺駅東地区,第Ⅳ文化層,東京都国分寺市泉町2-1-22,35.69944444,139.4669444,1
2153,東京都,131353,,武蔵国分寺跡,西国分寺駅東地区,第Ⅲ文化層,東京都国分寺市泉町2-1-22,35.69944444,139.4669444,1
2154,東京都,131354,,武蔵国分寺跡,西国分寺駅東地区,第Ⅱ文化層,東京都国分寺市泉町2-1-22,35.69944444,139.4669444,1
2155,東京都,131355,,武蔵国分寺跡,西国分寺駅東地区,第Ⅰ文化層,東京都国分寺市泉町2-1-22,35.69944444,139.4669444,1
2156,東京都,131356,,武蔵国分寺跡,西国分寺駅東地区,第Ⅴ文化層,東京都国分寺市泉町2-1-22,35.69944444,139.4669444,1
2157,東京都,131357,,武蔵国分寺跡,"北方地区B,C,D区",第1遺物群,東京都国分寺市泉町2,35.69944444,139.4713889,1
2158,東京都,131358,,武蔵国分寺跡,"北方地区B,C,D区",第2遺物群,東京都国分寺市泉町2,35.69944444,139.4713889,1
2159,東京都,131359,,武蔵国分寺跡,北方地区F区,第2遺物群,東京都国分寺市泉町2,35.6975,139.4733333,1
