ID,都道府県,JPRAID,遺跡群名,遺跡名,地点地区名,文化層石器文化,所在地,Latitude,Longitude,時期区分
1,埼玉県,110001,,A-61号遺跡,,,さいたま市見沼区南中野,35.90388889,139.6608333,2
8,埼玉県,110008,,B-13号遺跡,,,さいたま市大宮区寿能町２丁目,35.91944444,139.6369444,2
11,埼玉県,110011,,B-53号遺跡,,Ⅲ,さいたま市北区日進町,35.93388889,139.6022222,2
26,埼玉県,110026,,馬場小室山遺蹟,第29次,Ⅲ～Ⅳ,さいたま市緑区大字三室,35.88472222,139.6858333,2
33,埼玉県,110033,,海老沼南遺跡,,,さいたま市見沼区南中野字海老沼,35.90777778,139.6422222,2
52,埼玉県,110052,,東裏西遺跡,,,さいたま市緑区大字大門,35.85583333,139.6775,2
53,埼玉県,110053,,東北原遺跡,９次,,さいたま市見沼区東大宮４丁目,35.95416667,139.6375,2
60,埼玉県,110060,,本杢遺跡,第４地点,,さいたま市桜区中島１丁目,35.86583333,139.6238889,2
63,埼玉県,110063,,井沼方遺跡,,,さいたま市緑区東浦和,35.8625,139.6975,2
67,埼玉県,110067,,一ツ木遺跡,,,さいたま市南区大谷場,35.84611111,139.6663889,2
71,埼玉県,110071,,上木崎三丁目遺跡,,,さいたま市浦和区上木崎３丁目,35.88888889,139.6436111,2
79,埼玉県,110079,,北宿遺跡,第７地点,,さいたま市緑区馬場１丁目、三室,35.89055556,139.6805556,2
92,埼玉県,110092,,北宿西遺跡,,,さいたま市緑区三室,35.88611111,139.6738889,2
101,埼玉県,110101,,駒前遺跡,第３次,,さいたま市緑区中尾,35.87555556,139.6797222,2
111,埼玉県,110111,,前窪西遺跡,,Ⅲ最上部,さいたま市浦和区木崎,35.88555556,139.6630556,2
118,埼玉県,110118,,松木遺跡,,Ⅲ～Ⅳ中,さいたま市緑区三室,35.8825,139.6891667,2
131,埼玉県,110131,,御蔵山中遺跡,２次,,さいたま市見沼区御蔵,35.90638889,139.6641667,2
140,埼玉県,110140,,南中丸下高井遺跡,,Ⅲ,さいたま市見沼区南中丸,35.91027778,139.6505556,2
151,埼玉県,110151,,水深遺跡,,,さいたま市緑区大間木,35.87638889,139.6936111,2
170,埼玉県,110170,,中尾中丸遺跡,第２次,,さいたま市緑区中尾,35.87333333,139.6855556,2
171,埼玉県,110171,,中里前原遺跡,第２次Ｂ地点,,さいたま市中央区新中里１丁目,35.87277778,139.6358333,2
172,埼玉県,110172,,中里前原北遺跡,,,さいたま市中央区新中里１丁目,35.87444444,139.6358333,2
176,埼玉県,110176,,南方遺跡,第５次,,さいたま市緑区大門,35.87555556,139.7383333,2
191,埼玉県,110191,,大古里遺跡,,,さいたま市緑区三室,35.88972222,139.6744444,2
195,埼玉県,110195,,大古里遺跡,,,さいたま市緑区三室,35.88972222,139.6744444,2
196,埼玉県,110196,,大古里遺跡,第７次,,さいたま市緑区三室,35.88972222,139.6744444,2
200,埼玉県,110200,,大北遺跡,,,さいたま市緑区大牧,35.86416667,139.6969444,2
201,埼玉県,110201,,大北遺跡,第５区,,さいたま市緑区大牧,35.86416667,139.6969444,2
215,埼玉県,110215,,大戸本村７号遺跡,,,さいたま市中央区大戸３丁目,35.86444444,139.6394444,2
233,埼玉県,110233,,大谷口向原遺跡,,,さいたま市緑区大谷口,35.85583333,139.6802778,2
238,埼玉県,110238,,太田窪貝塚遺跡,,,さいたま市緑区太田窪,35.84888889,139.6861111,2
242,埼玉県,110242,,下加遺跡,３次,,さいたま市北区日進町１丁目,35.91805556,139.5983333,2
252,埼玉県,110252,,白幡中学校校庭内遺跡,,,さいたま市南区白幡,35.855,139.6438889,2
259,埼玉県,110259,,土呂陣屋遺跡,Ｉ地点,,さいたま市北区土呂町,35.92527778,139.6366667,2
261,埼玉県,110261,,内道西遺跡,,ローム層中,さいたま市中央区上峰２丁目,35.87527778,139.6158333,2
274,埼玉県,110274,,陣屋2号遺跡,,,さいたま市中央区上峰1丁目,35.87027778,139.6183333,2
276,埼玉県,110276,,上組Ⅱ遺跡,,第Ⅲ層,川越市笠幡,35.91722222,139.4225,2
279,埼玉県,110279,,光山遺跡,,,川越市笠幡,35.90611111,139.3894444,2
280,埼玉県,110280,,宮廻館跡遺跡,第4次調査区,包含層,川越市大字下広谷,35.95055556,139.4252778,2
289,埼玉県,110289,,籠原裏遺跡,,,熊谷市新堀,36.175,139.3338889,2
294,埼玉県,110294,,西原遺跡,,包含層,熊谷市千代字西原,36.12277778,139.3144444,2
298,埼玉県,110298,,天神遺跡,,包含層,熊谷市板井字天神,36.11277778,139.3111111,2
299,埼玉県,110299,,寺内遺跡,,包含層,熊谷市柴字寺内,36.11444444,139.3152778,2
300,埼玉県,110300,,山神遺跡,,包含層,熊谷市千代字山ノ神,36.11888889,139.3152778,2
312,埼玉県,110312,,行衛往還通遺跡,第11次調査,,川口市大字戸塚,35.86833333,139.7375,2
324,埼玉県,110324,,木曽呂表遺跡,,,川口市大字木曽呂,35.85861111,139.7197222,2
325,埼玉県,110325,,道合高木前遺跡,,,川口市大字道合,35.84694444,139.7225,2
346,埼玉県,110346,,(仮)笠松遺跡,,,所沢市勝楽寺,35.76805556,139.3938889,2
397,埼玉県,110397,,屋敷前遺跡,第１次,Ⅲ層,所沢市新郷、日比田,35.805,139.5072222,2
410,埼玉県,110410,,古吉海道遺跡,第２次調査区,包含層,東松山市今泉字後原,36.01555556,139.4283333,2
413,埼玉県,110413,,岩鼻遺跡,,包含層,東松山市大字松山字岩花,36.04777778,139.4113889,2
419,埼玉県,110419,,山王裏遺跡,,,東松山市下野本字久保原,36.02416667,139.4147222,2
428,埼玉県,110428,,竹之下遺跡,,,春日部市大字内牧,35.9975,139.7247222,2
446,埼玉県,110446,,権現堂北遺跡,,包含層,深谷市本田,36.1175,139.2952778,2
447,埼玉県,110447,,東原遺跡,,,深谷市北根字東原,36.14694444,139.2566667,2
452,埼玉県,110452,,万願寺遺跡,,,深谷市本田,36.11972222,139.3055556,2
455,埼玉県,110455,,宮入遺跡,,,深谷市本田字宮入,36.1075,139.2741667,2
466,埼玉県,110466,,稲荷台遺跡,,,上尾市大字西貝塚,35.93805556,139.5533333,2
470,埼玉県,110470,,中妻三丁目遺跡,,,上尾市中妻三丁目,35.98416667,139.5688889,2
478,埼玉県,110478,,坂東山遺跡,第３次調査区,第Ⅳ層上部,入間市小谷田３町目,35.84694444,139.3652778,2
481,埼玉県,110481,,東武蔵野遺跡,,,入間市西三ツ木字東武蔵野,35.80638889,139.3408333,2
482,埼玉県,110482,,南内野遺跡,,,入間市寺竹,35.80888889,139.3341667,2
495,埼玉県,110495,,若宮遺跡,,,入間市高倉２,35.84194444,139.3827778,2
555,埼玉県,110555,,花ノ木遺跡,,第１文化層,和光市新倉２丁目,35.79861111,139.6172222,2
572,埼玉県,110572,,道場遺跡,AE04区,第Ⅲ・Ⅳ・Ⅴ層,新座市道場２丁目,35.77111111,139.5616667,2
577,埼玉県,110577,,池田遺跡,Ａ地点,第Ⅲ層,新座市池田３丁目,35.77166667,139.5730556,2
583,埼玉県,110583,,新開遺跡,,第Ⅳ層,新座市大和田,35.81361111,139.5577778,2
590,埼玉県,110590,,殿山南遺跡,,,桶川市上日出谷南,36.00555556,139.5444444,2
597,埼玉県,110597,,提灯木山遺跡,,第１文化層,北本市二ツ家,36.01472222,139.5544444,2
608,埼玉県,110608,,羽沢遺跡,第23地点,Ⅲ層,富士見市羽沢１丁目、渡戸１丁目,35.85916667,139.5402778,2
610,埼玉県,110610,,氷川前遺跡,第5地点,Ⅳ上層,富士見市大字水子,35.89611111,139.5597222,2
666,埼玉県,110666,,荒川附遺跡,第７地点,,蓮田市関山３丁目,35.98888889,139.6530556,2
669,埼玉県,110669,,帆立遺跡,,グリッド,蓮田市馬込八番,35.97833333,139.6608333,2
670,埼玉県,110670,,黒浜拾九町遺跡,第1・２次調査,,蓮田市大字黒浜,36.0075,139.6630556,2
673,埼玉県,110673,,天神前遺跡,第19地点,ローム層最上部,蓮田市大字黒浜,35.98222222,139.6694444,2
686,埼玉県,110686,,新右衛門遺跡,２次調査Ａ地点,包含層,鶴ヶ島市大字高倉字熊野,35.92861111,139.3766667,2
713,埼玉県,110713,,北遺跡,,,伊奈町針字原,36.00527778,139.6111111,2
741,埼玉県,110741,,東本遺跡,,表採,毛呂山町前久保,35.95027778,139.3225,2
745,埼玉県,110745,,中丸遺跡,,,滑川町月輪,36.045,139.3447222,2
747,埼玉県,110747,,西の谷遺跡,,,滑川町山田,36.09083333,139.3758333,2
748,埼玉県,110748,,大谷遺跡,,,滑川町羽尾,36.05972222,139.3569444,2
752,埼玉県,110752,滑川嵐山ゴルフコース内遺跡群,用土庵Ｂ遺跡,,包含層,滑川町中尾字用土庵,36.06111111,139.3411111,2
754,埼玉県,110754,,志賀向原,,,嵐山町志賀,36.05,139.3297222,2
762,埼玉県,110762,,西山遺跡,,ソフトローム,美里町猪俣,36.1575,139.1880556,2
763,埼玉県,110763,甘粕山遺跡群,如来堂Ｂ遺跡,,包含層,美里町甘粕,36.17166667,139.1922222,2
773,埼玉県,110773,,上前遺跡,,,騎西町牛重,36.0975,139.5913889,2
775,埼玉県,110775,,道上遺跡,,,騎西町根古屋,36.10444444,139.5847222,2
776,埼玉県,110776,,道下遺跡,,,騎西町根古屋,36.10166667,139.5894444,2
781,埼玉県,110781,,修理山遺跡,,,騎西町騎西,36.10416667,139.5752778,2
783,埼玉県,110783,,国納丸屋遺跡,,,宮代町国納,36.03888889,139.6986111,2
793,埼玉県,110793,,地蔵院遺跡,,,宮代町西原,36.00888889,139.7261111,2
802,東京都,130001,,東京国立近代美術館遺跡,江戸城址北丸竹橋門地区,,東京都千代田区北の丸公園3,35.69055556,139.755,2
818,東京都,130017,,下戸塚遺跡,（安部球場跡地）,第4文化層,東京都新宿区西早稲田1‐20,35.71111111,139.7186111,2
829,東京都,130028,,尾張藩上屋敷遺跡,防衛庁新設建物,,東京都新宿区市谷本村町5-1,35.6925,139.7272222,2
856,東京都,130055,,小日向台町遺跡,,（弥生・江戸時代遺構覆土）,東京都文京区小日向1-10-7・11,35.71305556,139.7347222,2
859,東京都,130058,,神明町貝塚遺跡,,（包含層）,東京都文京区本駒込4-11-6,35.73111111,139.7555556,2
862,東京都,130061,,東京大学本郷構内遺跡,法学部4号館・文学部3号館地点,Ⅱ-2層,東京都文京区本郷7,35.71222222,139.7611111,2
878,東京都,130077,,千駄木遺跡,,第Ⅲ層文化,東京都文京区千駄木1,35.72277778,139.7588889,2
905,東京都,130104,,恵比寿遺跡,,縄文草創期,東京都目黒区三田1・渋谷区恵比寿4,35.64222222,139.7155556,2
910,東京都,130109,,山王遺跡,,（弥生時代住居跡覆土）,東京都大田区山王3-31-21,35.58722222,139.7252778,2
911,東京都,130110,,久ヶ原遺跡,久が原五丁目33番地点,（縄文時代）,東京都大田区久が原5-33,35.57361111,139.6961111,2
919,東京都,130118,,久原小学校内遺跡,久が原四丁目8番11号地点,（Ⅲ層）,東京都大田区久が原4-8-11,35.5775,139.6958333,2
925,東京都,130124,,祖師谷大道北遺跡,第9・10次調査区,第1文化層,東京都世田谷区上祖師谷6-14～16,35.66,139.5961111,2
939,東京都,130138,,下神明遺跡,第2次調査区,,東京都世田谷区成城3-2-16,35.63416667,139.5997222,2
941,東京都,130140,,下神明遺跡,第5次調査区,,東京都世田谷区成城3-2-10,35.63472222,139.5997222,2
946,東京都,130145,,宮之原遺跡,第4～6次調査区,（縄文草創期）,東京都世田谷区喜多見4-27～29,35.63,139.5941667,2
947,東京都,130146,,上之台遺跡,第1次調査区,,東京都世田谷区砧8,35.64083333,139.6036111,2
950,東京都,130149,,堂ヶ谷戸遺跡,第7次調査区,包含層・住居覆土,東京都世田谷区岡本2-33,35.62416667,139.6166667,2
951,東京都,130150,,堂ヶ谷戸遺跡,第10次調査区,住居覆土,東京都世田谷区岡本3-3,35.625,139.6166667,2
954,東京都,130153,,堂ヶ谷戸遺跡,第30次調査区,（Ⅱc層）,東京都世田谷区岡本2-29,35.62638889,139.6172222,2
973,東京都,130172,,松原遺跡,,,東京都世田谷区松原4-140,35.66416667,139.6533333,2
974,東京都,130173,,瀬田遺跡,,,東京都世田谷区瀬田1-14,35.61527778,139.63,2
975,東京都,130174,,瀬田遺跡,第11次調査区,第1文化層,東京都世田谷区瀬田1-29,35.61638889,139.6297222,2
999,東京都,130198,,下野毛遺跡,第5次調査区,第1文化層,東京都世田谷区野毛2-20-23,35.60416667,139.6408333,2
1011,東京都,130210,,烏山中学校遺跡,,ローム層中,東京都世田谷区南烏山4-26,35.67194444,139.6013889,2
1024,東京都,130223,,向野田遺跡,第1次調査区,,東京都世田谷区砧7-15,35.63916667,139.6555556,2
1027,東京都,130226,,西谷戸遺跡,,4～5層,東京都世田谷区岡本3-25,35.62805556,139.6130556,2
1036,東京都,130235,,野窪遺跡,,縄文草創期,東京都世田谷区桜上水2-13-14,35.65861111,139.6280556,2
1042,東京都,130241,,等々力原遺跡,第1次調査区,,東京都世田谷区等々力1-23・33,35.60416667,139.6475,2
1057,東京都,130256,,鉢山町遺跡,第2次調査区,,東京都渋谷区鉢山町8-1,35.65083333,139.6983333,2
1064,東京都,130263,,千駄ヶ谷五丁目遺跡,第2次調査区,TP4,東京都渋谷区千駄ヶ谷5-24,35.68416667,139.7030556,2
1068,東京都,130267,,江古田遺跡,A地区,縄文時代,東京都中野区江古田3-14,35.72888889,139.6652778,2
1082,東京都,130281,,井草遺跡,直良信夫調査地点,,東京都杉並区上井草4,35.71944444,139.5969444,2
1083,東京都,130282,,井草遺跡,切通し公園内試掘調査地点,,東京都杉並区上井草4-3,35.71777778,139.5975,2
1092,東京都,130292,,道角遺跡,,縄文草創期,東京都杉並区成田西1-2,35.685,139.6369444,2
1093,東京都,130293,,都立和田堀公園・大宮遺跡,,（第2号方形周溝墓東周溝下底）,東京都杉並区大宮2-24,35.68333333,139.6397222,2
1096,東京都,130296,,方南峰遺跡,第3次調査区,Ⅲ層,東京都杉並区堀ノ内1-3,35.68444444,139.6561111,2
1100,東京都,130300,方南町峯遺跡群,方南峰遺跡,C地点,包含層・遺構覆土,東京都杉並区堀ノ内1-2,35.68388889,139.6575,2
1112,東京都,130312,,立教女学院内遺跡,A地区,（縄文時代包含層）,東京都杉並区久我山4,35.69305556,139.5883333,2
1203,東京都,130403,,大六天遺跡,財務省赤羽職員住宅,（グリッド出土）,東京都北区赤羽台2-2,35.77527778,139.7122222,2
1229,東京都,130429,,成増との山遺跡,第2地点,かく乱,東京都板橋区成増3-33,35.78083333,139.6311111,2
1305,東京都,130505,,志村坂上遺跡,D地点,第2文化層,東京都板橋区志村1-13-15,35.77583333,139.6933333,2
1348,東京都,130548,,向原遺跡,,撹乱等,東京都板橋区向原1-6・7,35.74166667,139.6863889,2
1352,東京都,130552,,西原遺跡,,,東京都板橋区双葉町,35.75833333,139.6986111,2
1380,東京都,130580,,丸山東遺跡,外環道練馬C・D地区,第Ⅲ層文化層,東京都練馬区大泉町3-3・4・7・8・10～13・15・18・4-8～10・15・16・18～21,35.76333333,139.5994444,2
1396,東京都,130596,,八ヶ谷戸遺跡,,縄文包含層,東京都練馬区大泉町2-17,35.76111111,139.6025,2
1407,東京都,130607,,溜淵遺跡,第1地点,黒色土～ローム漸移層,東京都練馬区関町北3-5,35.72472222,139.5663889,2
1412,東京都,130612,,溜淵遺跡,第4地点,Ⅲ層,東京都練馬区関町北3-5,35.72472222,139.5666667,2
1455,東京都,130655,,池淵遺跡,第1次調査区,2区,東京都練馬区石神井町5-13,35.7375,139.6002778,2
1456,東京都,130656,,池淵遺跡,第1次調査区,3区,東京都練馬区石神井町5-13,35.7375,139.6002778,2
1465,東京都,130665,,練馬区No.74遺跡,,,東京都練馬区旭町3-4,35.77388889,139.6266667,2
1505,東京都,130705,,練馬城址遺跡,,Ⅲ層,東京都練馬区向山」3-24・25,35.74333333,139.6458333,2
1515,東京都,130715,,東早渕遺跡,第4地点,かく乱,東京都練馬区早宮1-24,35.75138889,139.6594444,2
1523,東京都,130723,,愛宕下遺跡,,第Ⅳ文化層,東京都練馬区大泉町4-1～3,35.75916667,139.6,2
1527,東京都,130727,,外山遺跡,第2地点,Ⅲ層,東京都練馬区東大泉3-34・35,35.75361111,139.5897222,2
1529,東京都,130729,,殿ケ谷新田遺跡,,草創期,東京都立川市西砂町5,35.73472222,139.3625,2
1530,東京都,130730,,松中ツ原遺跡,,草創期,東京都立川市一番町5,35.73222222,139.3747222,2
1532,東京都,130732,,上水向遺跡,,草創期,東京都立川市上砂町4,35.72888889,139.3944444,2
1533,東京都,130733,,宮の橋遺跡,,草創期,東京都立川市砂川町6,35.72666667,139.4061111,2
1539,東京都,130739,,向郷遺跡,第19地点,C地区,東京都立川市錦町4-10-2,35.68944444,139.4213889,2
1542,東京都,130742,,向郷遺跡,第26地点 MKD-B・D区,ソフトローム～ハードローム上部,東京都立川市羽衣町3-12,35.68972222,139.4236111,2
1544,東京都,130744,ICU構内遺跡群,Loc.4F遺跡,,,東京都三鷹市大沢3,35.68833333,139.5247222,2
1545,東京都,130745,ICU構内遺跡群,Loc.6A遺跡,,,東京都三鷹市大沢3,35.68833333,139.5247222,2
1557,東京都,130757,,出山遺跡,第2次調査区,縄文包含層,東京都三鷹市大沢2-11,35.67777778,139.5325,2
1573,東京都,130773,,天文台構内遺跡,都道境・調布線南地区,Ⅲ層～Ⅴ層上部・再堆積性ローム,東京都三鷹市大沢2,35.67388889,139.5391667,2
1640,東京都,130840,,霞台遺跡,第2次調査区,古代遺構覆土,東京都青梅市野上町2-266,35.79444444,139.2886111,2
1642,東京都,130842,,K-18遺跡,,,東京都青梅市塩船117,35.80388889,139.2855556,2
1643,東京都,130843,,丸山遺跡,第1次調査区,ソフトローム,東京都青梅市藤橋1-417,35.80861111,139.3027778,2
1644,東京都,130844,,丸山遺跡,第7次調査区,古代遺構覆土,東京都青梅市藤橋1-385,35.80944444,139.3022222,2
1646,東京都,130846,,城の腰遺跡,,包含層,東京都青梅市今井1-349,35.81027778,139.3127778,2
1653,東京都,130853,武蔵国分寺関連遺跡群,南西地域遺跡,第898次調査区,かく乱,東京都府中市武蔵台1-21,35.68666667,139.4605556,2
1667,東京都,130867,武蔵国府関連遺跡群,高倉・美好町地域,第908次調査区,古代包含層,東京都府中市美好町1,35.67583333,139.4677778,2
1670,東京都,130870,武蔵国府関連遺跡群,国府地域,第8次調査区,表土,東京都府中市宮町1-2,35.67138889,139.4794444,2
1671,東京都,130871,武蔵国府関連遺跡群,国府地域,第14次調査区,表土,東京都府中市寿町1-6,35.67388889,139.4788889,2
1672,東京都,130872,武蔵国府関連遺跡群,国府地域,第34次調査区,ソフトローム・古代遺構覆土,東京都府中市寿町1,35.675,139.4788889,2
1673,東京都,130873,武蔵国府関連遺跡群,国府地域,第188次調査区,古代包含層,東京都府中市八幡町1,35.67027778,139.4841667,2
1675,東京都,130875,武蔵国府関連遺跡群,国府地域,第242次調査区,ソフトローム,東京都府中市寿町2-6,35.67472222,139.4777778,2
1676,東京都,130876,武蔵国府関連遺跡群,国府地域,第432次調査区,古代遺構覆土,東京都府中市府中町2-21-2,35.67527778,139.4838889,2
1677,東京都,130877,武蔵国府関連遺跡群,国府地域,第490次調査区,古代遺構覆土,東京都府中市美好町1-5-1,35.67361111,139.4722222,2
1678,東京都,130878,武蔵国府関連遺跡群,国府地域,第641次調査区,古代包含層,東京都府中市府中町2-21-4,35.67527778,139.4844444,2
1680,東京都,130880,武蔵国府関連遺跡群,国府地域,第1009次調査区,古代遺構覆土,東京都府中市府中町2-5-1,35.67194444,139.4836111,2
1683,東京都,130883,武蔵国府関連遺跡群,白糸台地域,第19次調査区,古代遺構覆土,東京都府中市白糸台4-15・16,35.66361111,139.5119444,2
1684,東京都,130884,武蔵国府関連遺跡群,白糸台地域,第957次調査区,表土,東京都府中市白糸台1-57-8,35.66638889,139.5088889,2
1687,東京都,130887,武蔵国府関連遺跡群,白糸台地域,第1125次調査区,古代包含層,東京都府中市白糸台1-78-3・4,35.66472222,139.5063889,2
1706,東京都,130906,,武蔵台遺跡,第3次調査D区,縄文包含層,東京都府中市武蔵台2-9-2,35.69166667,139.465,2
1709,東京都,130909,,武蔵台遺跡,第4次調査A区,Ⅲb文化層,東京都府中市武蔵台2-9-2,35.6925,139.4652778,2
1728,東京都,130928,,武蔵台遺跡,第8次調査区,縄文包含層,東京都府中市武蔵台2-9-2,35.69111111,139.4655556,2
1733,東京都,130933,,武蔵台遺跡,都立府中病院新外来棟,遺物集中1,東京都府中市武蔵台2-9-2,35.69027778,139.4630556,2
1742,東京都,130942,,武蔵台遺跡,西地区立川面,縄文草創期,東京都府中市武蔵台2,35.69138889,139.46,2
1745,東京都,130945,,天神町遺跡,三丁目第2アパート地点,ソフトローム上部～ローム漸移層,東京都府中市天神町3-3,35.68222222,139.4888889,2
1753,東京都,130953,武蔵国府関連遺跡群,西府・本宿町地域,第952次調査区,表土,東京都府中市西府町3-20-1,35.67972222,139.4583333,2
1759,東京都,130959,武蔵国府関連遺跡群,西府・本宿町地域,第1272次調査区,縄文包含層・中世遺構覆土,東京都府中市本宿町1・西府町1,35.67055556,139.4575,2
1762,東京都,130962,武蔵国府関連遺跡群,清水が丘地域,第914次調査区,古代包含層,東京都府中市若松町2-7-52,35.67194444,139.4947222,2
1764,東京都,130964,武蔵国府関連遺跡群,清水が丘地域,府中市都市計画道路3・4・7号線,縄文包含層,東京都府中市清水が丘2,35.66583333,139.4969444,2
1768,東京都,130968,,武蔵台東遺跡,,第Ⅲ上文化層,東京都府中市武蔵台2-29,35.6925,139.4658333,2
