"JASID","自治体コード","遺跡番号","ふりがな","遺跡名","所在地","経度","緯度","旧石器時代","縄文時代","弥生時代","古墳時代","奈良時代","平安時代","中世","近世","時代不明"
13201017812,13201,"178-12","ごてんやまかまあとぐん№12","御殿山窯跡群No.12","八王子市 鑓水",139.3408857,35.61702349,0,0,0,0,0,1,0,0,0
13201017813,13201,"178-13","ごてんやまかまあとぐん№13","御殿山窯跡群No.13","八王子市 鑓水",139.3422119,35.6195152,0,0,0,0,0,1,0,0,0
13201017814,13201,"178-14","ごてんやまかまあとぐん№14","御殿山窯跡群No.14","八王子市 鑓水",139.3433955,35.61900783,0,0,0,0,0,1,0,0,0
13201017815,13201,"178-15","ごてんやまかまあとぐん№15","御殿山窯跡群No.15","八王子市 鑓水",139.3435944,35.61939052,0,0,0,0,0,1,0,0,0
13201017816,13201,"178-16","ごてんやまかまあとぐん№16","御殿山窯跡群No.16","八王子市 鑓水",139.3438942,35.61918029,0,0,0,0,0,1,0,0,0
13201017818,13201,"178-18","ごてんやまかまあとぐん№18","御殿山窯跡群No.18","八王子市 鑓水",139.3455024,35.61772368,0,0,0,0,0,1,0,0,0
13201017820,13201,"178-20","ごてんやまかまあとぐん№20","御殿山窯跡群No.20","八王子市 鑓水",139.3477467,35.61850418,0,0,0,0,0,1,0,0,0
13201017821,13201,"178-21","ごてんやまかまあとぐん№21","御殿山窯跡群No.21","八王子市 鑓水",139.349048,35.61896792,0,0,0,0,0,1,0,0,0
13201017822,13201,"178-22","ごてんやまかまあとぐん№22","御殿山窯跡群No.22","八王子市 鑓水",139.3497179,35.61501573,0,0,0,0,0,1,0,0,0
13201017823,13201,"178-23","ごてんやまかまあとぐん№23","御殿山窯跡群No.23","八王子市 鑓水",139.350571,35.61847804,0,0,0,0,0,1,0,0,0
13201017825,13201,"178-25","ごてんやまかまあとぐん№25","御殿山窯跡群No.25","八王子市 宇津貫町",139.3347292,35.61495787,0,1,0,0,0,1,0,0,0
13201017827,13201,"178-27","ごてんやまかまあとぐん№27","御殿山窯跡群No.27","八王子市 宇津貫町",139.3335965,35.61537639,0,0,0,0,0,1,0,0,0
13201017828,13201,"178-28","ごてんやまかまあとぐん№28","御殿山窯跡群No.28","八王子市 宇津貫町",139.3333967,35.61705475,0,0,0,0,0,1,0,0,0
13201017830,13201,"178-30","ごてんやまかまあとぐん№30","御殿山窯跡群No.30","八王子市 宇津貫町",139.3326349,35.61629755,0,0,0,0,0,1,0,0,0
13201017831,13201,"178-31","ごてんやまかまあとぐん№31","御殿山窯跡群No.31","八王子市 宇津貫町",139.3324056,35.61564677,0,0,0,0,0,1,0,0,0
13201017835,13201,"178-35","ごてんやまかまあとぐん№35","御殿山窯跡群No.35","八王子市 宇津貫町",139.330678,35.61744185,0,0,0,0,0,1,0,0,0
13201017836,13201,"178-36","ごてんやまかまあとぐん№36","御殿山窯跡群No.36","八王子市 宇津貫町",139.3256859,35.61766397,0,0,0,0,0,1,0,0,0
13201017841,13201,"178-41","ごてんやまかまあとぐん№36","御殿山窯跡群No.41","八王子市 宇津貫町",139.3363289,35.61524976,0,0,0,0,0,1,0,0,0
13201017842,13201,"178-42","ごてんやまかまあとぐん№42","御殿山窯跡群No.42","八王子市 宇津貫町",139.3376882,35.61646865,0,0,0,0,0,1,0,0,0
13201017843,13201,"178-43","ごてんやまかまあとぐん№43","御殿山窯跡群No.43","八王子市 宇津貫町",139.3375791,35.61671607,0,0,0,0,0,1,0,0,0
13201017845,13201,"178-45","ごてんやまかまあとぐん№45","御殿山窯跡群No.45","八王子市 宇津貫町",139.3289406,35.61755712,0,0,0,0,0,1,0,0,0
13201017846,13201,"178-46","ごてんやまかまあとぐん№46","御殿山窯跡群No.46","八王子市 宇津貫町",139.3301286,35.6220747,0,0,0,0,0,1,0,0,0
13201017847,13201,"178-47","ごてんやまかまあとぐん№47","御殿山窯跡群No.47","八王子市 宇津貫町",139.3293393,35.6211536,0,0,0,0,0,1,0,0,0
13201017848,13201,"178-48","ごてんやまかまあとぐん№48","御殿山窯跡群No.48","八王子市 宇津貫町",139.3340954,35.61787228,0,0,0,0,0,1,0,0,0
13201017850,13201,"178-50","ごてんやまかまあとぐん№50","御殿山窯跡群No.50","八王子市 宇津貫町",139.3312852,35.62101782,0,0,0,0,0,1,0,0,0
13201017851,13201,"178-51","ごてんやまかまあとぐん№51","御殿山窯跡群No.51","八王子市 宇津貫町",139.3315706,35.61995367,0,0,0,0,0,1,0,0,0
13201017852,13201,"178-52","ごてんやまかまあとぐん№52","御殿山窯跡群No.52","八王子市 宇津貫町",139.3367561,35.61485801,0,0,0,0,0,1,0,0,0
13201017857,13201,"178-57","ごてんやまかまあとぐん№57","御殿山窯跡群No.57","八王子市 宇津貫町",139.3280357,35.61843046,0,0,0,0,0,1,0,0,0
13201017858,13201,"178-58","ごてんやまかまあとぐん№58","御殿山窯跡群No.58","八王子市 宇津貫町",139.329306,35.61831883,0,1,0,0,0,1,0,0,0
13201017859,13201,"178-59","ごてんやまかまあとぐん№59","御殿山窯跡群No.59","八王子市 宇津貫町",139.3198976,35.61571144,0,0,0,0,0,1,0,0,0
13201017860,13201,"178-60","ごてんやまかまあとぐん№60","御殿山窯跡群No.60","八王子市 宇津貫町",139.3195147,35.61534686,0,0,0,0,0,1,0,0,0
13201017861,13201,"178-61","ごてんやまかまあとぐん№61","御殿山窯跡群No.61","八王子市 鑓水",139.3468844,35.6190365,0,0,0,0,0,1,0,0,0
13201017862,13201,"178-62","ごてんやまかまあとぐん№62","御殿山窯跡群No.62","八王子市 鑓水",139.3441193,35.61822348,0,0,0,0,0,1,0,0,0
13201017864,13201,"178-64","ごてんやまかまあとぐん№64","御殿山窯跡群No.64","八王子市 鑓水",139.3447788,35.61732135,0,0,0,0,0,1,0,0,0
13201017865,13201,"178-65","ごてんやまかまあとぐん№65","御殿山窯跡群No.65","八王子市 宇津貫町",139.3448918,35.62053962,0,0,0,0,0,1,0,0,0
13201017866,13201,"178-66","ごてんやまかまあとぐん№66","御殿山窯跡群No.66","八王子市 宇津貫町",139.3252878,35.61668829,0,0,0,0,0,1,0,0,0
13201017867,13201,"178-67","ごてんやまかまあとぐん№67","御殿山窯跡群No.67","八王子市 宇津貫町",139.3281974,35.61735812,0,0,0,0,0,1,0,0,0
13201017868,13201,"178-68","ごてんやまかまあとぐん№68","御殿山窯跡群No.68","八王子市 宇津貫町",139.3292703,35.61774886,0,0,0,0,0,1,0,0,0
13201017869,13201,"178-69","ごてんやまかまあとぐん№69","御殿山窯跡群No.69","八王子市 宇津貫町",139.3295655,35.61713368,0,0,0,0,0,1,0,0,0
13201017870,13201,"178-70","ごてんやまかまあとぐん№70","御殿山窯跡群No.70","八王子市 宇津貫町",139.3274863,35.61949189,0,0,0,0,0,1,0,0,0
13201017871,13201,"178-71","ごてんやまかまあとぐん№71","御殿山窯跡群No.71","八王子市 宇津貫町",139.329854,35.61707903,0,0,0,0,0,1,0,0,0
13201017872,13201,"178-72","ごてんやまかまあとぐん№72","御殿山窯跡群No.72","八王子市 宇津貫町",139.3287587,35.61732905,0,0,0,0,0,1,0,0,0
13201017873,13201,"178-73","ごてんやまかまあとぐん№73","御殿山窯跡群No.73","八王子市 宇津貫町",139.3265786,35.62232471,0,0,0,0,0,1,0,0,0
13201018000,13201,"180","みなみはちおうじちく№44いせき","南八王子地区　No.44遺跡","八王子市 宇津貫町",139.3322434,35.6191292,0,1,0,0,0,1,0,0,0
13201018100,13201,"181","","八王子市№181遺跡","八王子市 北野台二丁目",139.3553535,35.62741501,0,1,0,0,0,0,0,0,0
13201018200,13201,"182","はくさんじんじゃきょうづかぐん","白山神社経塚群","八王子市 中山",139.3587867,35.6293126,0,0,0,0,0,1,0,0,0
13201018300,13201,"183","","八王子市№183遺跡","八王子市 中山",139.3611213,35.63081948,0,1,1,0,0,0,0,0,0
13201018400,13201,"184","","八王子市№184遺跡","八王子市 中山",139.3612586,35.62883821,0,0,0,0,0,0,0,0,1
13201018500,13201,"185","","八王子市№185遺跡","八王子市 中山",139.3635245,35.62847544,0,0,0,0,0,1,0,0,0
13201018600,13201,"186","","八王子市№186遺跡","八王子市 中山",139.3588897,35.62777779,0,0,0,0,0,1,0,0,0
13201018700,13201,"187","","八王子市№187遺跡","八王子市 中山",139.3624259,35.62557319,0,1,1,0,1,1,0,0,0
13201019000,13201,"190","","八王子市№190遺跡","八王子市 鑓水",139.3467861,35.62362013,0,0,0,0,0,1,0,0,0
13201019500,13201,"195","","八王子市№195遺跡","八王子市 鑓水",139.3459237,35.62219134,0,1,0,0,0,0,0,0,0
13201019600,13201,"196","","八王子市№196遺跡","八王子市 鑓水",139.3521508,35.62168464,0,1,0,0,0,1,0,1,0
13201019700,13201,"197","","八王子市№197遺跡","八王子市 鑓水",139.3562732,35.62001621,0,1,0,0,0,0,0,0,0
13201019800,13201,"198","","八王子市№198遺跡","八王子市 鑓水",139.3585228,35.62019576,0,1,0,0,0,0,0,0,0
13201019900,13201,"199","","八王子市№199遺跡","八王子市 鑓水",139.3548653,35.61929861,0,1,0,0,0,0,0,0,0
13201020000,13201,"200","","八王子市№200遺跡","八王子市 鑓水",139.359179,35.61767172,0,1,0,0,0,1,0,0,0
13201020100,13201,"201","","八王子市№201遺跡","八王子市 鑓水",139.35512,35.62352895,0,1,0,0,0,0,0,0,0
13201020300,13201,"203","","八王子市№203遺跡","八王子市 鑓水",139.3432067,35.61469578,0,0,0,0,0,1,0,0,0
13201020500,13201,"205","たまにゅーたうん№241いせき","多摩ニュータウン№241遺跡","八王子市 鑓水",139.3437772,35.61361472,0,1,1,0,1,1,0,1,0
13201020600,13201,"206","たまにゅーたうん№322いせき","多摩ニュータウン№322遺跡","八王子市 鑓水",139.3481906,35.6133631,0,1,0,0,0,1,0,1,0
13201020700,13201,"207","たいほうじうらいせき","大法寺裏遺跡","八王子市 鑓水",139.3421758,35.61582983,0,1,0,0,0,1,0,0,0
13201020800,13201,"208","やりみずちく№12いせき","鑓水地区No.12遺跡","八王子市 鑓水",139.3454986,35.614466,0,1,0,0,0,1,0,0,0
13201020900,13201,"209","やりみずちく№9いせき","鑓水地区No.9遺跡","八王子市 鑓水町",139.3454937,35.61567445,0,1,1,0,0,1,0,0,0
13201021000,13201,"210","","八王子市№210遺跡","八王子市 鑓水町",139.3470192,35.61421205,0,0,0,0,1,1,0,0,0
13201021100,13201,"211","","八王子市№211遺跡","八王子市 鑓水町",139.3480907,35.61492652,0,1,0,0,0,0,0,0,0
13201021200,13201,"212","","八王子市№212遺跡","八王子市 鑓水町",139.3485291,35.61544041,0,1,0,0,0,1,0,0,0
13201021300,13201,"213","","八王子市№213遺跡","八王子市 鑓水町",139.3535262,35.61687978,0,0,0,0,0,1,0,0,0
13201021400,13201,"214","やりみずちく№15いせき","鑓水地区No.15遺跡","八王子市 鑓水町",139.3535839,35.61561032,0,0,0,0,0,1,0,0,0
13201021500,13201,"215","たまにゅーたうん№321いせき","多摩ニュータウン№321遺跡","八王子市 鑓水町",139.3508122,35.613068,0,0,0,0,1,1,0,0,0
13201021600,13201,"216","たまにゅーたうん№324いせき","多摩ニュータウン№324遺跡","八王子市 鑓水町",139.3532319,35.61331453,0,0,0,0,1,1,1,1,0
13201021700,13201,"217","たまにゅーたうん№228いせき","多摩ニュータウン№228遺跡","八王子市 鑓水町",139.3549826,35.61175117,0,1,0,1,0,0,0,1,0
13201021800,13201,"218","たまにゅーたうん№309いせき","多摩ニュータウン№309遺跡","八王子市 鑓水町",139.3566351,35.61317426,1,1,0,0,0,1,0,1,0
13201021900,13201,"219","たまにゅーたうん№315いせき","多摩ニュータウン№315遺跡","八王子市 鑓水",139.3525147,35.60827792,0,1,0,0,1,1,0,0,0
13201022000,13201,"220","たまにゅーたうん№320いせき","多摩ニュータウン№320遺跡","八王子市 鑓水",139.3479319,35.61260208,1,1,0,0,0,1,0,1,0
13201022100,13201,"221","たまにゅーたうん№233いせき","多摩ニュータウン№233遺跡","八王子市 鑓水",139.3485152,35.61222643,0,0,0,0,1,1,0,0,0
13201022200,13201,"222","たまにゅーたうん№319いせき","多摩ニュータウン№319遺跡","八王子市 鑓水",139.3460651,35.61090732,0,1,0,0,0,1,0,1,0
13201022300,13201,"223","たまにゅーたうん№236いせき","多摩ニュータウン№236遺跡","八王子市 鑓水",139.3465369,35.61042536,0,1,0,0,1,1,0,1,0
13201022400,13201,"224","たまにゅーたうん№237いせき","多摩ニュータウン№237遺跡","八王子市 鑓水",139.3473468,35.60949397,0,1,0,0,1,1,1,1,0
13201022500,13201,"225","たまにゅーたうん№325いせき","多摩ニュータウン№325遺跡","八王子市 鑓水",139.352592,35.61173947,0,1,0,0,0,1,1,1,0
13201022600,13201,"226","たまにゅーたうん№231いせき","多摩ニュータウン№231遺跡","八王子市 鑓水",139.3531507,35.60922709,1,1,0,0,0,1,0,0,0
13201022700,13201,"227","たまにゅーたうん№229いせき","多摩ニュータウン№229遺跡","八王子市 鑓水",139.3548637,35.60831741,0,1,0,1,1,1,0,0,0
13201022800,13201,"228","たまにゅーたうん№314いせき","多摩ニュータウン№314遺跡","八王子市 鑓水",139.3545855,35.60781518,0,1,0,1,1,1,0,1,0
13201022900,13201,"229","たまにゅーたうん№232いせき","多摩ニュータウン№232遺跡","八王子市 鑓水",139.3512664,35.61106084,0,0,0,0,1,1,0,0,0
13201023000,13201,"230","たまにゅーたうん№333・334いせき","多摩ニュータウン№333・334遺跡","八王子市 鑓水",139.3564276,35.60733846,0,1,0,1,1,1,0,0,0
13201023100,13201,"231","たまにゅーたうん№227いせき","多摩ニュータウン№227遺跡","八王子市 鑓水",139.3585918,35.60859787,0,1,0,1,0,1,0,1,0
13201023200,13201,"232","たまにゅーたうん№308いせき","多摩ニュータウン№308遺跡","八王子市 鑓水",139.3595376,35.60870184,0,1,0,0,0,0,0,0,0
13201023300,13201,"233","たまにゅーたうん№326いせき","多摩ニュータウン№326遺跡","八王子市 鑓水",139.3600422,35.60577138,0,1,0,0,1,1,0,0,0
13201023400,13201,"234","たまにゅーたうん№224いせき","多摩ニュータウン№224遺跡","八王子市 鑓水",139.3609089,35.61187858,0,1,0,0,1,1,1,0,0
13201023500,13201,"235","たまにゅーたうん№223いせき","多摩ニュータウン№223遺跡","八王子市 鑓水",139.3608697,35.61268988,0,1,0,0,1,1,0,0,0
13201023700,13201,"237","たまにゅーたうん№225いせき","多摩ニュータウン№225遺跡","八王子市 鑓水",139.3605354,35.61123557,0,1,0,0,1,1,0,0,0
13201023800,13201,"238","たまにゅーたうん№226いせき","多摩ニュータウン№226遺跡","八王子市 鑓水",139.3608905,35.61061381,0,1,0,1,0,1,1,1,0
13201023900,13201,"239","たまにゅーたうん№305いせき","多摩ニュータウン№305遺跡","八王子市 鑓水",139.3607531,35.61089293,0,1,0,1,1,1,0,0,0
13201024000,13201,"240","たまにゅーたうん№219いせき","多摩ニュータウン№219遺跡","八王子市 鑓水",139.3620346,35.610219,0,1,1,0,0,1,0,0,0
13201024100,13201,"241","たまにゅーたうん№304いせき","多摩ニュータウン№304遺跡","八王子市 鑓水",139.3622479,35.6096875,1,1,1,1,1,1,1,0,0
13201024200,13201,"242","たまにゅーたうん№220いせき","多摩ニュータウン№220遺跡","八王子市 鑓水",139.3623403,35.60940401,0,1,0,0,1,1,0,0,0
13201024300,13201,"243","たまにゅーたうん№302いせき","多摩ニュータウン№302遺跡","八王子市 鑓水",139.3627978,35.609783,0,0,0,0,0,0,0,0,0
13201024400,13201,"244","たまにゅーたうん№221いせき","多摩ニュータウン№221遺跡","八王子市 鑓水",139.3611453,35.60859759,0,0,0,0,0,0,0,0,1
13201024500,13201,"245","たまにゅーたうん№306いせき","多摩ニュータウン№306遺跡","八王子市 鑓水",139.3604749,35.60844727,0,1,0,1,1,1,0,1,0
13201024600,13201,"246","たまにゅーたうん№307いせき","多摩ニュータウン№307遺跡","八王子市 鑓水",139.3607207,35.60625203,0,1,1,1,1,1,1,1,0
13201024700,13201,"247","たまにゅーたうん№303いせき","多摩ニュータウン№303遺跡","八王子市 鑓水",139.3629223,35.60839522,0,1,0,0,0,0,0,1,0
13201024800,13201,"248","たまにゅーたうん№486いせき","多摩ニュータウン№486遺跡","八王子市 上柚木",139.3634387,35.60748939,0,0,0,0,0,0,0,1,0
13201024900,13201,"249","たまにゅーたうん№301いせき","多摩ニュータウン№301遺跡","八王子市 鑓水",139.3638482,35.60967527,1,1,0,0,0,1,0,0,0
13201025000,13201,"250","たまにゅーたうん№222いせき","多摩ニュータウン№222遺跡","八王子市 鑓水",139.3629478,35.61450089,0,0,0,0,1,1,0,0,0
13201025100,13201,"251","たまにゅーたうん№214いせき","多摩ニュータウン№214遺跡","八王子市 鑓水",139.3647758,35.61555998,0,1,0,0,0,0,0,0,0
13201025200,13201,"252","たまにゅーたうん№215いせき","多摩ニュータウン№215遺跡","八王子市 鑓水",139.3654838,35.61461431,0,1,0,0,1,1,0,0,0
13201025300,13201,"253","たまにゅーたうん№216いせき","多摩ニュータウン№216遺跡","八王子市 鑓水",139.3658441,35.61381378,0,0,0,0,1,1,0,0,0
13201025400,13201,"254","たまにゅーたうん№217いせき","多摩ニュータウン№217遺跡","八王子市 鑓水",139.3648914,35.61339974,0,1,0,0,1,0,0,0,0
13201025500,13201,"255","たまにゅーたうん№218いせき","多摩ニュータウン№218遺跡","八王子市 上柚木",139.3649974,35.60862941,0,0,1,0,0,0,0,0,0
13201025600,13201,"256","","八王子市№256遺跡","八王子市 上柚木原田",139.3666316,35.62299355,0,1,1,0,0,1,0,1,0
13201025800,13201,"258","たまにゅーたうん№213いせき","多摩ニュータウン№213遺跡","八王子市 上柚木",139.3653004,35.61815663,1,1,0,1,1,1,1,1,0
13201025900,13201,"259","たまにゅーたうん№184いせき","多摩ニュータウン№184遺跡","八王子市 上柚木",139.3686814,35.61709453,0,0,0,0,0,1,1,0,0
13201026000,13201,"260","たまにゅーたうん№487いせき","多摩ニュータウン№487遺跡","八王子市 上柚木",139.3687701,35.61578335,0,1,0,0,0,0,0,0,0
13201026100,13201,"261","たまにゅーたうん№185いせき","多摩ニュータウン№185遺跡","八王子市 上柚木",139.3696671,35.6164135,0,1,0,0,0,0,0,0,0
13201026200,13201,"262","たまにゅーたうん№180いせき","多摩ニュータウン№180遺跡","八王子市 上柚木",139.3705626,35.61746766,0,1,0,0,0,0,0,0,0
13201026300,13201,"263","たまにゅーたうん№182いせき","多摩ニュータウン№182遺跡","八王子市 上柚木",139.3691485,35.61824036,0,1,0,1,1,1,1,1,0
13201026400,13201,"264","たまにゅーたうん№181いせき","多摩ニュータウン№181遺跡","八王子市 上柚木",139.3700204,35.61847605,0,1,0,0,0,0,0,0,0
13201026500,13201,"265","たまにゅーたうん№183いせき","多摩ニュータウン№183遺跡","八王子市 上柚木",139.3693001,35.6171798,0,0,0,0,1,1,0,0,0
13201026600,13201,"266","たまにゅーたうん№488いせき","多摩ニュータウン№488遺跡","八王子市 上柚木",139.3707785,35.62110702,1,1,0,0,0,1,0,1,0
13201026700,13201,"267","たまにゅーたうん№177いせき","多摩ニュータウン№177遺跡","八王子市 上柚木",139.3727011,35.62159541,1,1,0,0,0,0,1,1,0
13201026800,13201,"268","たまにゅーたうん№298いせき","多摩ニュータウン№298遺跡","八王子市 上柚木",139.3719926,35.6209605,1,1,0,0,1,1,0,1,0
13201026900,13201,"269","たまにゅーたうん№489いせき","多摩ニュータウン№489遺跡","八王子市 上柚木",139.371306,35.62075503,1,1,0,0,0,0,0,1,0
13201027000,13201,"270","たまにゅーたうん№491いせき","多摩ニュータウン№491遺跡","八王子市 上柚木",139.3709403,35.62017484,1,1,0,0,1,1,0,1,0
13201027100,13201,"271","たまにゅーたうん№167いせき","多摩ニュータウン№167遺跡","八王子市 下柚木",139.3759485,35.6223473,1,1,0,0,0,1,0,1,0
13201027200,13201,"272","たまにゅーたうん№174いせき","多摩ニュータウン№174遺跡","八王子市 上柚木",139.3737859,35.62130433,1,1,0,1,1,1,0,0,0
13201027300,13201,"273","たまにゅーたうん№175いせき","多摩ニュータウン№175遺跡","八王子市 下柚木",139.3730962,35.62081659,0,1,0,0,0,0,0,0,0
13201027400,13201,"274","たまにゅーたうん№166いせき","多摩ニュータウン№166遺跡","八王子市 下柚木",139.3776475,35.62028991,0,1,0,0,1,1,0,1,0
13201027500,13201,"275","たまにゅーたうん№496いせき","多摩ニュータウン№496遺跡","八王子市 上柚木　 下柚木",139.3780428,35.6225287,1,1,0,0,1,1,1,1,0
13201027600,13201,"276","たまにゅーたうん№490いせき","多摩ニュータウン№490遺跡","八王子市 上柚木",139.371951,35.62018999,1,1,0,1,1,1,0,1,0
13201027700,13201,"277","たまにゅーたうん№310いせき","多摩ニュータウン№310遺跡","八王子市 上柚木",139.3793617,35.61937824,0,1,0,0,0,0,0,0,0
13201027800,13201,"278","たまにゅーたうん№176いせき","多摩ニュータウン№176遺跡","八王子市 上柚木",139.3729711,35.62047595,0,1,0,0,0,0,0,1,0
13201027900,13201,"279","たまにゅーたうん№286いせき","多摩ニュータウン№286遺跡","八王子市 上柚木",139.3720046,35.61922594,0,1,0,0,1,1,0,1,0
13201028000,13201,"280","たまにゅーたうん№168いせき","多摩ニュータウン№168遺跡","八王子市 下柚木",139.3764735,35.61830088,0,1,0,0,0,0,0,0,0
13201028100,13201,"281","たまにゅーたうん№169いせき","多摩ニュータウン№169遺跡","八王子市 上柚木",139.3765443,35.61751472,0,1,0,0,0,0,0,1,0
13201028200,13201,"282","たまにゅーたうん№293いせき","多摩ニュータウン№293遺跡","八王子市 下柚木",139.3753311,35.61605971,0,1,0,0,0,0,0,0,0
13201028300,13201,"283","たまにゅーたうん№178いせき","多摩ニュータウン№178遺跡","八王子市 上柚木",139.3731333,35.61690509,0,1,0,0,0,1,0,0,0
13201028400,13201,"284","たまにゅーたうん№323いせき","多摩ニュータウン№323遺跡","八王子市 下柚木",139.3740259,35.61705859,0,1,0,0,0,0,0,0,0
13201028500,13201,"285","たまにゅーたうん№108いせき","多摩ニュータウン№108遺跡","八王子市 下柚木",139.3849264,35.62561244,0,0,0,0,0,0,0,0,0
13201028600,13201,"286","たまにゅーたうん№109いせき","多摩ニュータウン№109遺跡","八王子市 下柚木",139.3848398,35.62467161,0,1,0,0,0,1,0,0,0
13201028700,13201,"287","たまにゅーたうん№116いせき","多摩ニュータウン№116遺跡","八王子市 下柚木",139.3827655,35.62427385,0,1,0,0,0,0,0,1,0
13201028800,13201,"288","たまにゅーたうん№153いせき","多摩ニュータウン№153遺跡","八王子市 下柚木",139.3829172,35.62354137,0,1,0,0,0,0,0,1,0
13201028900,13201,"289","たまにゅーたうん№154いせき","多摩ニュータウン№154遺跡","八王子市 下柚木",139.3826776,35.62282173,0,1,0,0,0,0,0,0,0
13201029000,13201,"290","たまにゅーたうん№155いせき","多摩ニュータウン№155遺跡","八王子市 下柚木",139.3829212,35.62202114,0,0,0,0,1,1,0,0,0
13201029100,13201,"291","たまにゅーたうん№157いせき","多摩ニュータウン№157遺跡","八王子市 下柚木",139.3826325,35.62038311,0,1,0,0,0,0,0,0,0
13201029200,13201,"292","たまにゅーたうん№156いせき","多摩ニュータウン№156遺跡","八王子市 下柚木",139.383621,35.62075059,0,1,0,0,0,0,0,0,0
13201029300,13201,"293","たまにゅーたうん№114いせき","多摩ニュータウン№114遺跡","八王子市 下柚木",139.3814534,35.62360845,0,1,0,0,0,1,0,1,0
13201029400,13201,"294","たまにゅーたうん№158いせき","多摩ニュータウン№158遺跡","八王子市 下柚木",139.3805873,35.62290828,0,1,0,0,0,0,0,1,0
13201029500,13201,"295","たまにゅーたうん№159いせき","多摩ニュータウン№159遺跡","八王子市 下柚木",139.3804964,35.62256877,0,1,0,0,1,1,0,0,0
13201029600,13201,"296","たまにゅーたうん№160いせき","多摩ニュータウン№160遺跡","八王子市 下柚木",139.3810646,35.6214631,0,1,0,0,0,0,0,0,0
13201029700,13201,"297","たまにゅーたうん№493いせき","多摩ニュータウン№493遺跡","八王子市 上柚木",139.3793244,35.62359721,1,1,0,0,1,1,1,1,0
13201029800,13201,"298","たまにゅーたうん№492いせき","多摩ニュータウン№492遺跡","八王子市 上柚木　 下柚木",139.3803182,35.62368536,1,1,0,0,0,0,0,1,0
13201029900,13201,"299","","八王子市№299遺跡","八王子市 下柚木",139.3760343,35.62752403,0,1,0,1,0,1,0,0,0
13201030000,13201,"300","たまにゅーたうん№115いせき","多摩ニュータウン№115遺跡","八王子市 下柚木",139.3806864,35.62418919,1,1,0,0,1,1,1,1,0
13201030100,13201,"301","たまにゅーたうん№113いせき","多摩ニュータウン№113遺跡","八王子市 下柚木",139.381579,35.62494268,1,1,0,0,1,1,1,1,0
13201030200,13201,"302","たまにゅーたうん№152いせき","多摩ニュータウン№152遺跡","八王子市 松木",139.3852212,35.62134778,0,1,0,0,0,0,0,0,0
13201030300,13201,"303","たまにゅーたうん№151いせき","多摩ニュータウン№151遺跡","八王子市 松木",139.387194,35.62157537,0,1,0,0,1,1,0,0,0
13201030400,13201,"304","たまにゅーたうん№495いせき","多摩ニュータウン№495遺跡","八王子市 上柚木",139.3785346,35.62160162,0,1,0,0,1,1,0,1,0
13201030500,13201,"305","たまにゅーたうん№407いせき","多摩ニュータウン№407遺跡","八王子市 上柚木　 下柚木",139.3764987,35.61672365,0,1,1,0,1,1,1,1,0
13201030600,13201,"306","たまにゅーたうん№106いせき","多摩ニュータウン№106遺跡","八王子市 堀之内　 越野",139.3928959,35.63136399,1,1,0,0,1,1,0,1,0
13201030700,13201,"307","たまにゅーたうん№433いせき","多摩ニュータウン№433遺跡","八王子市 越野",139.3940519,35.62817418,1,1,0,0,1,1,1,1,0
13201030800,13201,"308","たまにゅーたうん№105いせき","多摩ニュータウン№105遺跡","八王子市 越野　 堀之内",139.3945743,35.62913746,1,1,0,1,0,1,1,1,0
13201030900,13201,"309","たまにゅーたうん№432いせき","多摩ニュータウン№432遺跡","八王子市 越野",139.391271,35.63153676,1,1,0,0,1,1,1,1,0
13201031000,13201,"310","たまにゅーたうん№484いせき","多摩ニュータウン№484遺跡","八王子市 南大沢",139.3819218,35.61920393,0,1,1,0,0,1,1,0,0
13201031100,13201,"311","たまにゅーたうん№394いせき","多摩ニュータウン№394遺跡","八王子市 南大沢",139.3830498,35.61800697,1,1,0,0,1,1,1,1,0
13201031200,13201,"312","たまにゅーたうん№403いせき","多摩ニュータウン№403遺跡","八王子市 南大沢",139.3849579,35.61999468,0,0,0,0,1,1,1,1,0
13201031300,13201,"313","たまにゅーたうん№282いせき","多摩ニュータウン№282遺跡","八王子市 南大沢",139.3816596,35.61898615,0,0,0,0,0,0,1,1,0
13201031400,13201,"314","たまにゅーたうん№162いせき","多摩ニュータウン№162遺跡","八王子市 南大沢",139.3795598,35.61825317,0,0,0,0,0,0,1,1,0
13201031500,13201,"315","たまにゅーたうん№163いえき","多摩ニュータウン№163遺跡","八王子市 南大沢",139.3786553,35.61721155,0,0,0,0,0,0,1,1,0
13201031600,13201,"316","たまにゅーたうん№164いせき","多摩ニュータウン№164遺跡","八王子市 南大沢",139.3786719,35.61701388,0,0,0,0,0,0,1,1,0
13201031700,13201,"317","たまにゅーたうん№297いせき","多摩ニュータウン№297遺跡","八王子市 南大沢",139.3802686,35.61699823,0,1,0,0,1,1,1,1,0
13201031800,13201,"318","たまにゅーたうん№296いせき","多摩ニュータウン№296遺跡","八王子市 南大沢",139.3816531,35.61756041,0,1,0,0,1,1,1,1,0
13201031900,13201,"319","たまにゅーたうん№161いせき","多摩ニュータウン№161遺跡","八王子市 南大沢",139.3813086,35.61868644,0,1,0,0,1,1,0,0,0
13201032000,13201,"320","たまにゅーたうん№165いせき","多摩ニュータウン№165遺跡","八王子市 南大沢",139.3786797,35.61536437,0,1,0,0,1,1,0,1,0
